x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
47.3913;1999.1718;1005.1854;0.5172;0.5789;-0.0234;-0.9997;0.0000;0.9997;-0.0234;0.0071;-0.0071;0.0002;1.0000;15;11
141.9847;1994.7362;1006.5228;0.5517;0.5789;-0.0702;-0.9975;0.0000;0.9973;-0.0702;0.0212;-0.0211;0.0015;0.9998;16;11
236.0105;1985.8988;1009.1873;0.5862;0.5789;-0.1169;-0.9931;0.0000;0.9925;-0.1168;0.0352;-0.0350;0.0042;0.9994;17;11
329.0984;1972.7279;1013.1584;0.6207;0.5789;-0.1632;-0.9866;0.0000;0.9854;-0.1630;0.0492;-0.0485;0.0081;0.9988;18;11
420.8895;1955.3259;1018.4052;0.6552;0.5789;-0.2092;-0.9779;0.0000;0.9759;-0.2088;0.0629;-0.0615;0.0132;0.9980;19;11
511.0416;1933.8295;1024.8864;0.6897;0.5789;-0.2545;-0.9671;0.0000;0.9642;-0.2538;0.0765;-0.0740;0.0195;0.9971;20;11
599.2335;1908.4096;1032.5507;0.7241;0.5789;-0.2992;-0.9542;0.0000;0.9503;-0.2979;0.0898;-0.0857;0.0269;0.9960;21;11
685.1703;1879.2711;1041.3363;0.7586;0.5789;-0.3428;-0.9394;-0.0000;0.9344;-0.3410;0.1028;-0.0966;0.0352;0.9947;22;11
768.5872;1846.6532;1051.1711;0.7931;0.5789;-0.3852;-0.9228;-0.0000;0.9167;-0.3826;0.1154;-0.1065;0.0444;0.9933;23;11
849.2551;1810.8293;1061.9729;0.8276;0.5789;-0.4261;-0.9047;-0.0000;0.8973;-0.4226;0.1274;-0.1153;0.0543;0.9918;24;11
926.9848;1772.1070;1073.6490;0.8621;0.5789;-0.4652;-0.8852;-0.0000;0.8766;-0.4607;0.1389;-0.1230;0.0646;0.9903;25;11
1001.6318;1730.8279;1086.0965;0.8966;0.5789;-0.5021;-0.8648;-0.0000;0.8551;-0.4964;0.1497;-0.1295;0.0751;0.9887;26;11
1073.1011;1687.3681;1099.2022;0.9310;0.5789;-0.5364;-0.8440;0.0000;0.8332;-0.5295;0.1597;-0.1348;0.0856;0.9872;27;11
1141.3519;1642.1376;1112.8427;0.9655;0.5789;-0.5676;-0.8233;0.0000;0.8115;-0.5595;0.1687;-0.1389;0.0958;0.9857;28;11
1206.4022;1595.5807;1126.8841;1.0000;0.5789;-0.5954;-0.8034;0.0001;0.7908;-0.5860;0.1768;-0.1420;0.1053;0.9843;29;11
-1206.4024;1595.5749;1047.5119;0.0000;0.6316;0.5955;-0.8034;0.0001;0.7884;0.5843;-0.1923;0.1544;0.1145;0.9813;0;12
-1141.3510;1642.1358;1032.1934;0.0345;0.6316;0.5677;-0.8233;0.0000;0.8093;0.5580;-0.1836;0.1511;0.1042;0.9830;1;12
-1073.0995;1687.3685;1017.3125;0.0690;0.6316;0.5364;-0.8440;0.0000;0.8311;0.5282;-0.1738;0.1467;0.0932;0.9848;2;12
-1001.6297;1730.8292;1003.0151;0.1034;0.6316;0.5021;-0.8648;0.0000;0.8533;0.4954;-0.1630;0.1409;0.0818;0.9866;3;12
-926.9826;1772.1080;989.4359;0.1379;0.6316;0.4652;-0.8852;-0.0000;0.8750;0.4598;-0.1513;0.1339;0.0704;0.9885;4;12
-849.2529;1810.8295;976.6984;0.1724;0.6316;0.4261;-0.9047;-0.0000;0.8959;0.4220;-0.1388;0.1256;0.0591;0.9903;5;12
-768.5852;1846.6522;964.9147;0.2069;0.6316;0.3852;-0.9228;0.0000;0.9155;0.3821;-0.1257;0.1160;0.0484;0.9921;6;12
-685.1686;1879.2687;954.1860;0.2414;0.6316;0.3428;-0.9394;0.0000;0.9335;0.3406;-0.1120;0.1052;0.0384;0.9937;7;12
-599.2322;1908.4059;944.6019;0.2759;0.6316;0.2991;-0.9542;0.0000;0.9496;0.2977;-0.0979;0.0934;0.0293;0.9952;8;12
-511.0406;1933.8247;936.2411;0.3103;0.6316;0.2545;-0.9671;0.0000;0.9637;0.2536;-0.0834;0.0807;0.0213;0.9965;9;12
-420.8890;1955.3202;929.1709;0.3448;0.6316;0.2092;-0.9779;0.0000;0.9756;0.2087;-0.0686;0.0671;0.0144;0.9976;10;12
-329.0983;1972.7216;923.4474;0.3793;0.6316;0.1632;-0.9866;0.0001;0.9852;0.1630;-0.0536;0.0529;0.0088;0.9986;11;12
-236.0107;1985.8924;919.1155;0.4138;0.6316;0.1169;-0.9931;0.0001;0.9924;0.1168;-0.0384;0.0381;0.0046;0.9993;12;12
-141.9851;1994.7299;916.2089;0.4483;0.6316;0.0702;-0.9975;0.0001;0.9973;0.0702;-0.0231;0.0230;0.0017;0.9997;13;12
-47.3920;1999.1660;914.7500;0.4828;0.6316;0.0234;-0.9997;0.0001;0.9997;0.0234;-0.0077;0.0077;0.0003;1.0000;14;12
47.3912;1999.1664;914.7500;0.5172;0.6316;-0.0234;-0.9997;0.0001;0.9997;-0.0234;0.0077;-0.0077;0.0003;1.0000;15;12
141.9845;1994.7311;916.2089;0.5517;0.6316;-0.0702;-0.9975;0.0001;0.9973;-0.0702;0.0231;-0.0230;0.0017;0.9997;16;12
236.0103;1985.8942;919.1155;0.5862;0.6316;-0.1169;-0.9931;0.0001;0.9924;-0.1168;0.0384;-0.0381;0.0046;0.9993;17;12
329.0980;1972.7239;923.4474;0.6207;0.6316;-0.1632;-0.9866;0.0001;0.9852;-0.1630;0.0536;-0.0529;0.0088;0.9986;18;12
420.8890;1955.3228;929.1709;0.6552;0.6316;-0.2092;-0.9779;0.0000;0.9756;-0.2087;0.0686;-0.0671;0.0144;0.9976;19;12
511.0410;1933.8274;936.2411;0.6897;0.6316;-0.2545;-0.9671;0.0000;0.9637;-0.2536;0.0834;-0.0807;0.0213;0.9965;20;12
599.2329;1908.4084;944.6018;0.7241;0.6316;-0.2991;-0.9542;0.0000;0.9496;-0.2977;0.0979;-0.0934;0.0293;0.9952;21;12
685.1696;1879.2709;954.1858;0.7586;0.6316;-0.3428;-0.9394;0.0000;0.9335;-0.3406;0.1120;-0.1052;0.0384;0.9937;22;12
768.5865;1846.6538;964.9145;0.7931;0.6316;-0.3852;-0.9228;0.0000;0.9155;-0.3821;0.1257;-0.1160;0.0484;0.9921;23;12
849.2544;1810.8305;976.6981;0.8276;0.6316;-0.4261;-0.9047;0.0000;0.8959;-0.4220;0.1388;-0.1256;0.0591;0.9903;24;12
926.9841;1772.1082;989.4355;0.8621;0.6316;-0.4652;-0.8852;-0.0000;0.8750;-0.4598;0.1513;-0.1339;0.0704;0.9885;25;12
1001.6311;1730.8288;1003.0147;0.8966;0.6316;-0.5021;-0.8648;0.0000;0.8533;-0.4954;0.1630;-0.1409;0.0818;0.9866;26;12
1073.1005;1687.3678;1017.3120;0.9310;0.6316;-0.5364;-0.8440;0.0000;0.8311;-0.5282;0.1738;-0.1467;0.0932;0.9848;27;12
1141.3514;1642.1353;1032.1930;0.9655;0.6316;-0.5677;-0.8233;0.0000;0.8093;-0.5580;0.1836;-0.1511;0.1042;0.9830;28;12
1206.4018;1595.5753;1047.5116;1.0000;0.6316;-0.5955;-0.8034;0.0001;0.7884;-0.5843;0.1923;-0.1544;0.1145;0.9813;29;12
-1206.4023;1595.5695;968.1397;0.0000;0.6842;0.5955;-0.8034;0.0001;0.7859;0.5825;-0.2076;0.1668;0.1237;0.9782;0;13
-1141.3507;1642.1331;951.5441;0.0345;0.6842;0.5677;-0.8232;0.0000;0.8069;0.5564;-0.1983;0.1632;0.1126;0.9801;1;13
-1073.0990;1687.3675;935.4228;0.0690;0.6842;0.5364;-0.8440;0.0000;0.8290;0.5268;-0.1878;0.1585;0.1007;0.9822;2;13
-1001.6292;1730.8290;919.9339;0.1034;0.6842;0.5021;-0.8648;0.0000;0.8513;0.4942;-0.1761;0.1523;0.0884;0.9844;3;13
-926.9820;1772.1080;905.2232;0.1379;0.6842;0.4652;-0.8852;0.0000;0.8733;0.4589;-0.1635;0.1448;0.0761;0.9865;4;13
-849.2523;1810.8292;891.4243;0.1724;0.6842;0.4261;-0.9047;0.0000;0.8944;0.4213;-0.1501;0.1358;0.0640;0.9887;5;13
-768.5846;1846.6511;878.6590;0.2069;0.6842;0.3852;-0.9228;0.0000;0.9143;0.3816;-0.1360;0.1255;0.0524;0.9907;6;13
-685.1680;1879.2666;867.0365;0.2414;0.6842;0.3428;-0.9394;0.0000;0.9325;0.3402;-0.1212;0.1139;0.0416;0.9926;7;13
-599.2317;1908.4027;856.6541;0.2759;0.6842;0.2991;-0.9542;0.0000;0.9488;0.2974;-0.1060;0.1011;0.0317;0.9944;8;13
-511.0401;1933.8203;847.5969;0.3103;0.6842;0.2545;-0.9671;0.0001;0.9631;0.2535;-0.0903;0.0873;0.0230;0.9959;9;13
-420.8885;1955.3148;839.9378;0.3448;0.6842;0.2092;-0.9779;0.0001;0.9752;0.2086;-0.0743;0.0727;0.0156;0.9972;10;13
-329.0979;1972.7152;833.7376;0.3793;0.6842;0.1632;-0.9866;0.0001;0.9849;0.1629;-0.0581;0.0573;0.0096;0.9983;11;13
-236.0105;1985.8852;829.0449;0.4138;0.6842;0.1169;-0.9931;0.0001;0.9923;0.1168;-0.0416;0.0413;0.0050;0.9991;12;13
-141.9850;1994.7223;825.8962;0.4483;0.6842;0.0702;-0.9975;0.0001;0.9972;0.0702;-0.0250;0.0249;0.0019;0.9997;13;13
-47.3919;1999.1581;824.3158;0.4828;0.6842;0.0234;-0.9997;0.0001;0.9997;0.0234;-0.0083;0.0083;0.0003;1.0000;14;13
47.3911;1999.1585;824.3158;0.5172;0.6842;-0.0234;-0.9997;0.0001;0.9997;-0.0234;0.0083;-0.0083;0.0003;1.0000;15;13
141.9843;1994.7234;825.8962;0.5517;0.6842;-0.0702;-0.9975;0.0001;0.9972;-0.0702;0.0250;-0.0249;0.0019;0.9997;16;13
236.0100;1985.8870;829.0449;0.5862;0.6842;-0.1169;-0.9931;0.0001;0.9923;-0.1168;0.0416;-0.0413;0.0050;0.9991;17;13
329.0976;1972.7176;833.7376;0.6207;0.6842;-0.1632;-0.9866;0.0001;0.9849;-0.1629;0.0581;-0.0573;0.0096;0.9983;18;13
420.8885;1955.3174;839.9378;0.6552;0.6842;-0.2092;-0.9779;0.0001;0.9752;-0.2086;0.0743;-0.0727;0.0156;0.9972;19;13
511.0405;1933.8231;847.5968;0.6897;0.6842;-0.2545;-0.9671;0.0001;0.9631;-0.2535;0.0903;-0.0873;0.0230;0.9959;20;13
599.2323;1908.4053;856.6540;0.7241;0.6842;-0.2991;-0.9542;0.0000;0.9488;-0.2975;0.1060;-0.1011;0.0317;0.9944;21;13
685.1690;1879.2688;867.0363;0.7586;0.6842;-0.3428;-0.9394;0.0000;0.9325;-0.3402;0.1212;-0.1139;0.0416;0.9926;22;13
768.5859;1846.6527;878.6587;0.7931;0.6842;-0.3852;-0.9228;0.0000;0.9143;-0.3816;0.1360;-0.1255;0.0524;0.9907;23;13
849.2537;1810.8301;891.4240;0.8276;0.6842;-0.4261;-0.9047;0.0000;0.8944;-0.4213;0.1501;-0.1358;0.0640;0.9887;24;13
926.9835;1772.1082;905.2227;0.8621;0.6842;-0.4652;-0.8852;0.0000;0.8733;-0.4589;0.1635;-0.1448;0.0761;0.9865;25;13
1001.6305;1730.8286;919.9334;0.8966;0.6842;-0.5021;-0.8648;0.0000;0.8513;-0.4942;0.1761;-0.1523;0.0884;0.9844;26;13
1073.1000;1687.3668;935.4223;0.9310;0.6842;-0.5364;-0.8440;0.0000;0.8290;-0.5269;0.1878;-0.1585;0.1007;0.9822;27;13
1141.3510;1642.1325;951.5436;0.9655;0.6842;-0.5677;-0.8232;0.0000;0.8069;-0.5564;0.1983;-0.1632;0.1126;0.9801;28;13
1206.4016;1595.5698;968.1392;1.0000;0.6842;-0.5955;-0.8034;0.0001;0.7859;-0.5825;0.2076;-0.1668;0.1237;0.9782;29;13
-1206.4027;1595.5651;888.7669;0.0000;0.7368;0.5955;-0.8034;0.0000;0.7832;0.5805;-0.2228;0.1790;0.1327;0.9749;0;14
-1141.3508;1642.1311;870.8944;0.0345;0.7368;0.5677;-0.8232;0.0000;0.8044;0.5547;-0.2129;0.1753;0.1209;0.9771;1;14
-1073.0989;1687.3669;853.5329;0.0690;0.7368;0.5364;-0.8440;-0.0000;0.8266;0.5254;-0.2016;0.1702;0.1082;0.9795;2;14
-1001.6289;1730.8289;836.8526;0.1034;0.7368;0.5021;-0.8648;-0.0000;0.8492;0.4930;-0.1892;0.1636;0.0950;0.9819;3;14
-926.9816;1772.1077;821.0105;0.1379;0.7368;0.4652;-0.8852;-0.0000;0.8714;0.4579;-0.1757;0.1556;0.0818;0.9844;4;14
-849.2519;1810.8282;806.1505;0.1724;0.7368;0.4261;-0.9047;0.0000;0.8928;0.4205;-0.1614;0.1460;0.0688;0.9869;5;14
-768.5841;1846.6492;792.4035;0.2069;0.7368;0.3852;-0.9228;0.0000;0.9129;0.3810;-0.1462;0.1349;0.0563;0.9893;6;14
-685.1675;1879.2635;779.8874;0.2414;0.7368;0.3428;-0.9394;0.0000;0.9314;0.3398;-0.1304;0.1225;0.0447;0.9915;7;14
-599.2312;1908.3983;768.7067;0.2759;0.7368;0.2991;-0.9542;0.0000;0.9480;0.2972;-0.1140;0.1088;0.0342;0.9935;8;14
-511.0397;1933.8147;758.9532;0.3103;0.7368;0.2545;-0.9671;0.0001;0.9625;0.2533;-0.0972;0.0940;0.0248;0.9953;9;14
-420.8882;1955.3079;750.7053;0.3448;0.7368;0.2092;-0.9779;0.0001;0.9747;0.2085;-0.0800;0.0782;0.0168;0.9968;10;14
-329.0976;1972.7073;744.0284;0.3793;0.7368;0.1632;-0.9866;0.0001;0.9847;0.1629;-0.0625;0.0617;0.0103;0.9980;11;14
-236.0103;1985.8764;738.9750;0.4138;0.7368;0.1169;-0.9931;0.0001;0.9922;0.1167;-0.0448;0.0445;0.0053;0.9990;12;14
-141.9849;1994.7129;735.5842;0.4483;0.7368;0.0702;-0.9975;0.0001;0.9972;0.0702;-0.0269;0.0269;0.0020;0.9996;13;14
-47.3919;1999.1484;733.8823;0.4828;0.7368;0.0234;-0.9997;0.0001;0.9997;0.0234;-0.0090;0.0090;0.0003;1.0000;14;14
47.3911;1999.1488;733.8823;0.5172;0.7368;-0.0234;-0.9997;0.0001;0.9997;-0.0234;0.0090;-0.0090;0.0003;1.0000;15;14
141.9841;1994.7141;735.5843;0.5517;0.7368;-0.0702;-0.9975;0.0001;0.9972;-0.0702;0.0269;-0.0269;0.0020;0.9996;16;14
236.0097;1985.8783;738.9750;0.5862;0.7368;-0.1169;-0.9931;0.0001;0.9922;-0.1167;0.0448;-0.0445;0.0053;0.9990;17;14
329.0973;1972.7096;744.0284;0.6207;0.7368;-0.1632;-0.9866;0.0001;0.9847;-0.1629;0.0625;-0.0617;0.0103;0.9980;18;14
420.8881;1955.3105;750.7053;0.6552;0.7368;-0.2092;-0.9779;0.0001;0.9748;-0.2085;0.0800;-0.0782;0.0168;0.9968;19;14
511.0400;1933.8174;758.9531;0.6897;0.7368;-0.2545;-0.9671;0.0001;0.9625;-0.2533;0.0972;-0.0940;0.0248;0.9953;20;14
599.2318;1908.4009;768.7066;0.7241;0.7368;-0.2991;-0.9542;0.0000;0.9480;-0.2972;0.1140;-0.1088;0.0342;0.9935;21;14
685.1685;1879.2658;779.8872;0.7586;0.7368;-0.3428;-0.9394;0.0000;0.9314;-0.3398;0.1304;-0.1225;0.0447;0.9915;22;14
768.5854;1846.6509;792.4033;0.7931;0.7368;-0.3852;-0.9228;0.0000;0.9129;-0.3810;0.1462;-0.1349;0.0563;0.9893;23;14
849.2533;1810.8292;806.1502;0.8276;0.7368;-0.4261;-0.9047;0.0000;0.8928;-0.4205;0.1614;-0.1460;0.0688;0.9869;24;14
926.9831;1772.1080;821.0101;0.8621;0.7368;-0.4652;-0.8852;-0.0000;0.8714;-0.4579;0.1757;-0.1556;0.0818;0.9844;25;14
1001.6303;1730.8284;836.8521;0.8966;0.7368;-0.5021;-0.8648;-0.0000;0.8492;-0.4930;0.1892;-0.1636;0.0950;0.9819;26;14
1073.0999;1687.3661;853.5324;0.9310;0.7368;-0.5364;-0.8440;-0.0000;0.8266;-0.5254;0.2016;-0.1702;0.1082;0.9795;27;14
1141.3511;1642.1305;870.8939;0.9655;0.7368;-0.5677;-0.8232;0.0000;0.8044;-0.5547;0.2129;-0.1753;0.1209;0.9771;28;14
1206.4019;1595.5654;888.7664;1.0000;0.7368;-0.5955;-0.8034;0.0000;0.7832;-0.5805;0.2228;-0.1790;0.1327;0.9749;29;14
-1206.4037;1595.5639;809.3924;0.0000;0.7895;0.5955;-0.8033;-0.0000;0.7803;0.5784;-0.2379;0.1911;0.1416;0.9713;0;15
-1141.3516;1642.1319;790.2432;0.0345;0.7895;0.5677;-0.8232;-0.0000;0.8017;0.5528;-0.2273;0.1872;0.1290;0.9738;1;15
-1073.0994;1687.3686;771.6418;0.0690;0.7895;0.5364;-0.8440;-0.0000;0.8242;0.5238;-0.2154;0.1818;0.1155;0.9765;2;15
-1001.6292;1730.8307;753.7702;0.1034;0.7895;0.5021;-0.8648;-0.0000;0.8470;0.4917;-0.2022;0.1749;0.1015;0.9793;3;15
-926.9817;1772.1091;736.7968;0.1379;0.7895;0.4652;-0.8852;-0.0000;0.8695;0.4569;-0.1879;0.1663;0.0874;0.9822;4;15
-849.2519;1810.8287;720.8758;0.1724;0.7895;0.4261;-0.9047;-0.0000;0.8911;0.4197;-0.1726;0.1561;0.0735;0.9850;5;15
-768.5840;1846.6484;706.1474;0.2069;0.7895;0.3852;-0.9228;-0.0000;0.9115;0.3804;-0.1564;0.1444;0.0602;0.9877;6;15
-685.1673;1879.2613;692.7377;0.2414;0.7895;0.3427;-0.9394;0.0000;0.9302;0.3394;-0.1395;0.1311;0.0478;0.9902;7;15
-599.2310;1908.3946;680.7589;0.2759;0.7895;0.2991;-0.9542;0.0000;0.9471;0.2969;-0.1221;0.1165;0.0365;0.9925;8;15
-511.0395;1933.8094;670.3091;0.3103;0.7895;0.2545;-0.9671;0.0000;0.9618;0.2531;-0.1041;0.1006;0.0265;0.9946;9;15
-420.8880;1955.3013;661.4724;0.3448;0.7895;0.2091;-0.9779;0.0001;0.9743;0.2084;-0.0857;0.0838;0.0180;0.9963;10;15
-329.0975;1972.6995;654.3190;0.3793;0.7895;0.1632;-0.9866;0.0001;0.9844;0.1628;-0.0669;0.0660;0.0110;0.9978;11;15
-236.0102;1985.8677;648.9049;0.4138;0.7895;0.1169;-0.9931;0.0001;0.9920;0.1167;-0.0480;0.0476;0.0057;0.9988;12;15
-141.9848;1994.7036;645.2721;0.4483;0.7895;0.0702;-0.9975;0.0001;0.9971;0.0702;-0.0289;0.0288;0.0021;0.9996;13;15
-47.3919;1999.1387;643.4487;0.4828;0.7895;0.0234;-0.9997;0.0001;0.9997;0.0234;-0.0096;0.0096;0.0003;1.0000;14;15
47.3910;1999.1391;643.4487;0.5172;0.7895;-0.0234;-0.9997;0.0001;0.9997;-0.0234;0.0096;-0.0096;0.0003;1.0000;15;15
141.9840;1994.7047;645.2721;0.5517;0.7895;-0.0702;-0.9975;0.0001;0.9971;-0.0702;0.0289;-0.0288;0.0021;0.9996;16;15
236.0096;1985.8696;648.9049;0.5862;0.7895;-0.1168;-0.9932;0.0001;0.9920;-0.1167;0.0480;-0.0476;0.0057;0.9988;17;15
329.0971;1972.7019;654.3190;0.6207;0.7895;-0.1632;-0.9866;0.0001;0.9844;-0.1628;0.0669;-0.0660;0.0110;0.9978;18;15
420.8879;1955.3040;661.4725;0.6552;0.7895;-0.2091;-0.9779;0.0001;0.9743;-0.2084;0.0857;-0.0838;0.0180;0.9963;19;15
511.0398;1933.8123;670.3091;0.6897;0.7895;-0.2545;-0.9671;0.0000;0.9618;-0.2531;0.1041;-0.1006;0.0265;0.9946;20;15
599.2316;1908.3972;680.7588;0.7241;0.7895;-0.2991;-0.9542;0.0000;0.9471;-0.2969;0.1221;-0.1165;0.0365;0.9925;21;15
685.1683;1879.2636;692.7376;0.7586;0.7895;-0.3427;-0.9394;0.0000;0.9302;-0.3394;0.1395;-0.1311;0.0478;0.9902;22;15
768.5853;1846.6501;706.1472;0.7931;0.7895;-0.3852;-0.9228;-0.0000;0.9115;-0.3804;0.1564;-0.1444;0.0602;0.9877;23;15
849.2533;1810.8297;720.8756;0.8276;0.7895;-0.4261;-0.9047;-0.0000;0.8911;-0.4197;0.1726;-0.1561;0.0735;0.9850;24;15
926.9832;1772.1094;736.7965;0.8621;0.7895;-0.4652;-0.8852;-0.0000;0.8695;-0.4569;0.1879;-0.1663;0.0874;0.9822;25;15
1001.6306;1730.8304;753.7698;0.8966;0.7895;-0.5021;-0.8648;-0.0000;0.8470;-0.4917;0.2022;-0.1749;0.1015;0.9793;26;15
1073.1004;1687.3678;771.6413;0.9310;0.7895;-0.5364;-0.8440;-0.0000;0.8242;-0.5238;0.2154;-0.1818;0.1155;0.9765;27;15
1141.3518;1642.1313;790.2428;0.9655;0.7895;-0.5677;-0.8232;-0.0000;0.8017;-0.5528;0.2273;-0.1872;0.1290;0.9738;28;15
1206.4029;1595.5643;809.3920;1.0000;0.7895;-0.5955;-0.8033;-0.0000;0.7803;-0.5784;0.2379;-0.1911;0.1416;0.9713;29;15
-1206.4059;1595.5692;730.0146;0.0000;0.8421;0.5955;-0.8034;-0.0001;0.7773;0.5762;-0.2527;0.2031;0.1504;0.9675;0;16
-1141.3533;1642.1386;709.5889;0.0345;0.8421;0.5677;-0.8232;-0.0001;0.7988;0.5509;-0.2416;0.1990;0.1371;0.9704;1;16
-1073.1008;1687.3758;689.7476;0.0690;0.8421;0.5364;-0.8440;-0.0001;0.8215;0.5221;-0.2290;0.1934;0.1227;0.9734;2;16
-1001.6303;1730.8377;670.6851;0.1034;0.8421;0.5020;-0.8648;-0.0001;0.8446;0.4903;-0.2151;0.1861;0.1079;0.9766;3;16
-926.9825;1772.1153;652.5806;0.1379;0.8421;0.4651;-0.8852;-0.0001;0.8674;0.4558;-0.1999;0.1770;0.0929;0.9798;4;16
-849.2525;1810.8336;635.5987;0.1724;0.8421;0.4260;-0.9047;-0.0001;0.8893;0.4188;-0.1837;0.1662;0.0782;0.9830;5;16
-768.5844;1846.6517;619.8890;0.2069;0.8421;0.3851;-0.9229;-0.0001;0.9100;0.3798;-0.1666;0.1537;0.0641;0.9860;6;16
-685.1676;1879.2629;605.5858;0.2414;0.8421;0.3427;-0.9394;-0.0001;0.9290;0.3389;-0.1486;0.1397;0.0509;0.9889;7;16
-599.2312;1908.3944;592.8090;0.2759;0.8421;0.2991;-0.9542;-0.0000;0.9461;0.2965;-0.1301;0.1241;0.0389;0.9915;8;16
-511.0396;1933.8076;581.6630;0.3103;0.8421;0.2545;-0.9671;-0.0000;0.9611;0.2529;-0.1109;0.1073;0.0282;0.9938;9;16
-420.8880;1955.2979;572.2377;0.3448;0.8421;0.2091;-0.9779;0.0000;0.9738;0.2082;-0.0913;0.0893;0.0191;0.9958;10;16
-329.0975;1972.6949;564.6077;0.3793;0.8421;0.1632;-0.9866;0.0000;0.9841;0.1628;-0.0714;0.0704;0.0117;0.9974;11;16
-236.0101;1985.8620;558.8330;0.4138;0.8421;0.1168;-0.9932;0.0000;0.9918;0.1167;-0.0512;0.0508;0.0060;0.9987;12;16
-141.9848;1994.6971;554.9582;0.4483;0.8421;0.0702;-0.9975;0.0000;0.9971;0.0702;-0.0308;0.0307;0.0022;0.9995;13;16
-47.3919;1999.1320;553.0133;0.4828;0.8421;0.0234;-0.9997;0.0000;0.9997;0.0234;-0.0103;0.0103;0.0003;0.9999;14;16
47.3911;1999.1324;553.0134;0.5172;0.8421;-0.0234;-0.9997;0.0000;0.9997;-0.0234;0.0103;-0.0103;0.0003;0.9999;15;16
141.9841;1994.6983;554.9583;0.5517;0.8421;-0.0702;-0.9975;0.0000;0.9971;-0.0702;0.0308;-0.0307;0.0022;0.9995;16;16
236.0096;1985.8639;558.8331;0.5862;0.8421;-0.1168;-0.9932;0.0000;0.9919;-0.1167;0.0512;-0.0508;0.0060;0.9987;17;16
329.0972;1972.6973;564.6079;0.6207;0.8421;-0.1632;-0.9866;0.0000;0.9841;-0.1628;0.0714;-0.0704;0.0117;0.9974;18;16
420.8880;1955.3007;572.2378;0.6552;0.8421;-0.2091;-0.9779;0.0000;0.9738;-0.2082;0.0913;-0.0893;0.0191;0.9958;19;16
511.0400;1933.8105;581.6631;0.6897;0.8421;-0.2545;-0.9671;-0.0000;0.9611;-0.2529;0.1109;-0.1073;0.0282;0.9938;20;16
599.2319;1908.3972;592.8091;0.7241;0.8421;-0.2991;-0.9542;-0.0000;0.9461;-0.2965;0.1301;-0.1241;0.0389;0.9915;21;16
685.1687;1879.2654;605.5859;0.7586;0.8421;-0.3427;-0.9394;-0.0001;0.9290;-0.3389;0.1486;-0.1397;0.0509;0.9889;22;16
768.5858;1846.6536;619.8889;0.7931;0.8421;-0.3851;-0.9229;-0.0001;0.9100;-0.3798;0.1666;-0.1537;0.0641;0.9860;23;16
849.2540;1810.8348;635.5986;0.8276;0.8421;-0.4261;-0.9047;-0.0001;0.8893;-0.4188;0.1837;-0.1662;0.0782;0.9830;24;16
926.9841;1772.1157;652.5804;0.8621;0.8421;-0.4651;-0.8852;-0.0001;0.8674;-0.4558;0.1999;-0.1770;0.0929;0.9798;25;16
1001.6317;1730.8375;670.6848;0.8966;0.8421;-0.5020;-0.8648;-0.0001;0.8446;-0.4903;0.2151;-0.1861;0.1079;0.9766;26;16
1073.1018;1687.3753;689.7474;0.9310;0.8421;-0.5364;-0.8440;-0.0001;0.8215;-0.5221;0.2290;-0.1934;0.1227;0.9734;27;16
1141.3536;1642.1382;709.5887;0.9655;0.8421;-0.5677;-0.8232;-0.0001;0.7988;-0.5509;0.2416;-0.1990;0.1371;0.9704;28;16
1206.4051;1595.5697;730.0144;1.0000;0.8421;-0.5955;-0.8034;-0.0001;0.7773;-0.5762;0.2527;-0.2031;0.1504;0.9675;29;16
-1206.4096;1595.5858;650.6310;0.0000;0.8947;0.5955;-0.8034;-0.0003;0.7741;0.5739;-0.2674;0.2150;0.1590;0.9636;0;17
-1141.3564;1642.1561;628.9291;0.0345;0.8947;0.5677;-0.8233;-0.0003;0.7958;0.5488;-0.2558;0.2107;0.1450;0.9667;1;17
-1073.1034;1687.3932;607.8482;0.0690;0.8947;0.5363;-0.8440;-0.0003;0.8188;0.5204;-0.2425;0.2048;0.1298;0.9702;2;17
-1001.6325;1730.8544;587.5948;0.1034;0.8947;0.5020;-0.8649;-0.0003;0.8421;0.4889;-0.2278;0.1972;0.1141;0.9737;3;17
-926.9843;1772.1307;568.3595;0.1379;0.8947;0.4651;-0.8853;-0.0002;0.8651;0.4546;-0.2118;0.1876;0.0983;0.9773;4;17
-849.2539;1810.8473;550.3169;0.1724;0.8947;0.4260;-0.9047;-0.0002;0.8874;0.4179;-0.1947;0.1763;0.0828;0.9809;5;17
-768.5856;1846.6636;533.6260;0.2069;0.8947;0.3851;-0.9229;-0.0002;0.9083;0.3791;-0.1767;0.1631;0.0678;0.9843;6;17
-685.1685;1879.2727;518.4296;0.2414;0.8947;0.3427;-0.9395;-0.0002;0.9277;0.3384;-0.1577;0.1482;0.0539;0.9875;7;17
-599.2319;1908.4022;504.8548;0.2759;0.8947;0.2990;-0.9542;-0.0002;0.9451;0.2962;-0.1380;0.1318;0.0411;0.9904;8;17
-511.0402;1933.8135;493.0128;0.3103;0.8947;0.2544;-0.9671;-0.0001;0.9604;0.2527;-0.1178;0.1139;0.0298;0.9930;9;17
-420.8884;1955.3021;482.9989;0.3448;0.8947;0.2091;-0.9779;-0.0001;0.9733;0.2081;-0.0970;0.0949;0.0202;0.9953;10;17
