x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
1877.2123;690.5697;1556.7630;0.6897;0.2632;-0.9383;-0.3457;-0.0000;0.3455;-0.9378;0.0350;-0.0121;0.0328;0.9994;20;5
1906.9308;603.7252;1560.2570;0.7241;0.2632;-0.9534;-0.3017;-0.0000;0.3015;-0.9526;0.0411;-0.0124;0.0392;0.9992;21;5
1932.3103;516.5958;1564.2615;0.7586;0.2632;-0.9663;-0.2576;-0.0000;0.2573;-0.9652;0.0470;-0.0121;0.0455;0.9989;22;5
1953.4047;429.5402;1568.7415;0.7931;0.2632;-0.9769;-0.2135;-0.0000;0.2132;-0.9756;0.0528;-0.0113;0.0516;0.9986;23;5
1970.3195;342.9093;1573.6566;0.8276;0.2632;-0.9855;-0.1699;-0.0000;0.1697;-0.9838;0.0583;-0.0099;0.0575;0.9983;24;5
1983.2146;257.0424;1578.9610;0.8621;0.2632;-0.9919;-0.1274;-0.0000;0.1271;-0.9898;0.0635;-0.0081;0.0630;0.9980;25;5
1992.3077;172.2640;1584.6029;0.8966;0.2632;-0.9963;-0.0864;0.0000;0.0862;-0.9939;0.0684;-0.0059;0.0682;0.9977;26;5
1997.8770;88.8793;1590.5251;0.9310;0.2632;-0.9989;-0.0476;0.0000;0.0474;-0.9962;0.0729;-0.0034;0.0728;0.9973;27;5
2000.2646;7.1713;1596.6643;0.9655;0.2632;-0.9999;-0.0117;0.0001;0.0117;-0.9970;0.0768;-0.0008;0.0768;0.9970;28;5
1999.8792;-72.6034;1602.9514;1.0000;0.2632;-0.9998;0.0203;0.0001;-0.0202;-0.9966;0.0802;0.0017;0.0802;0.9968;29;5
615.0019;1903.3970;1523.7708;0.0000;0.3158;-0.3156;-0.9489;0.0000;0.9443;-0.3141;-0.0978;0.0928;-0.0308;0.9952;0;6
690.5310;1876.8475;1516.0894;0.0345;0.3158;-0.3484;-0.9374;0.0000;0.9333;-0.3469;-0.0931;0.0873;-0.0324;0.9957;1;6
766.7576;1846.8929;1508.6408;0.0690;0.3158;-0.3836;-0.9235;-0.0000;0.9199;-0.3822;-0.0879;0.0812;-0.0337;0.9961;2;6
843.3467;1813.2718;1501.4931;0.1034;0.3158;-0.4206;-0.9072;-0.0000;0.9042;-0.4192;-0.0823;0.0746;-0.0346;0.9966;3;6
919.9539;1775.7894;1494.7097;0.1379;0.3158;-0.4586;-0.8887;-0.0000;0.8861;-0.4572;-0.0762;0.0677;-0.0350;0.9971;4;6
996.2279;1734.3129;1488.3492;0.1724;0.3158;-0.4969;-0.8678;-0.0000;0.8657;-0.4957;-0.0698;0.0606;-0.0347;0.9976;5;6
1071.8143;1688.7683;1482.4655;0.2069;0.3158;-0.5352;-0.8447;-0.0000;0.8430;-0.5341;-0.0632;0.0533;-0.0338;0.9980;6;6
1146.3582;1639.1366;1477.1075;0.2414;0.3158;-0.5730;-0.8195;-0.0000;0.8182;-0.5721;-0.0562;0.0461;-0.0322;0.9984;7;6
1219.5073;1585.4501;1472.3192;0.2759;0.3158;-0.6101;-0.7923;-0.0000;0.7914;-0.6094;-0.0491;0.0389;-0.0300;0.9988;8;6
1290.9148;1527.7887;1468.1395;0.3103;0.3158;-0.6461;-0.7632;-0.0000;0.7626;-0.6456;-0.0418;0.0319;-0.0270;0.9991;9;6
1360.2432;1466.2761;1464.6022;0.3448;0.3158;-0.6809;-0.7324;-0.0000;0.7319;-0.6805;-0.0344;0.0252;-0.0234;0.9994;10;6
1427.1662;1401.0764;1461.7359;0.3793;0.3158;-0.7144;-0.6998;0.0000;0.6995;-0.7141;-0.0269;0.0188;-0.0192;0.9996;11;6
1491.3727;1332.3900;1459.5636;0.4138;0.3158;-0.7463;-0.6656;0.0000;0.6655;-0.7462;-0.0193;0.0128;-0.0144;0.9998;12;6
1552.5695;1260.4503;1458.1031;0.4483;0.3158;-0.7767;-0.6299;0.0000;0.6299;-0.7766;-0.0116;0.0073;-0.0090;0.9999;13;6
1610.4842;1185.5198;1457.3666;0.4828;0.3158;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0039;0.0023;-0.0032;1.0000;14;6
1664.8686;1107.8864;1457.3607;0.5172;0.3158;-0.8323;-0.5544;0.0000;0.5544;-0.8323;0.0038;-0.0021;0.0032;1.0000;15;6
1715.5016;1027.8598;1458.0864;0.5517;0.3158;-0.8574;-0.5147;0.0000;0.5146;-0.8573;0.0115;-0.0059;0.0099;0.9999;16;6
1762.1919;945.7678;1459.5387;0.5862;0.3158;-0.8806;-0.4738;0.0000;0.4737;-0.8805;0.0192;-0.0091;0.0169;0.9998;17;6
1804.7819;861.9525;1461.7069;0.6207;0.3158;-0.9019;-0.4320;-0.0000;0.4318;-0.9016;0.0269;-0.0116;0.0242;0.9996;18;6
1843.1497;776.7666;1464.5742;0.6552;0.3158;-0.9212;-0.3892;-0.0000;0.3890;-0.9206;0.0345;-0.0134;0.0317;0.9994;19;6
1877.2130;690.5701;1468.1179;0.6897;0.3158;-0.9383;-0.3457;-0.0000;0.3454;-0.9375;0.0419;-0.0145;0.0393;0.9991;20;6
1906.9319;603.7259;1472.3089;0.7241;0.3158;-0.9534;-0.3017;-0.0000;0.3014;-0.9522;0.0493;-0.0149;0.0470;0.9988;21;6
1932.3117;516.5967;1477.1121;0.7586;0.3158;-0.9663;-0.2576;-0.0000;0.2572;-0.9647;0.0564;-0.0145;0.0545;0.9984;22;6
1953.4063;429.5411;1482.4860;0.7931;0.3158;-0.9769;-0.2135;-0.0000;0.2131;-0.9750;0.0633;-0.0135;0.0618;0.9980;23;6
1970.3209;342.9101;1488.3826;0.8276;0.3158;-0.9855;-0.1699;-0.0000;0.1695;-0.9830;0.0699;-0.0119;0.0689;0.9976;24;6
1983.2155;257.0428;1494.7474;0.8621;0.3158;-0.9919;-0.1274;-0.0000;0.1270;-0.9890;0.0762;-0.0097;0.0756;0.9971;25;6
1992.3076;172.2635;1501.5194;0.8966;0.3158;-0.9963;-0.0864;-0.0000;0.0861;-0.9929;0.0820;-0.0071;0.0817;0.9966;26;6
1997.8754;88.8774;1508.6308;0.9310;0.3158;-0.9989;-0.0475;0.0000;0.0473;-0.9950;0.0874;-0.0041;0.0873;0.9962;27;6
2000.2607;7.1675;1516.0072;0.9655;0.3158;-0.9999;-0.0117;0.0000;0.0116;-0.9957;0.0922;-0.0010;0.0922;0.9957;28;6
1999.8722;-72.6099;1523.5670;1.0000;0.3158;-0.9998;0.0203;0.0001;-0.0202;-0.9951;0.0963;0.0020;0.0963;0.9954;29;6
614.9989;1903.3948;1444.3955;0.0000;0.3684;-0.3156;-0.9489;0.0000;0.9427;-0.3135;-0.1138;0.1080;-0.0359;0.9935;0;7
690.5302;1876.8473;1435.4385;0.0345;0.3684;-0.3483;-0.9374;0.0000;0.9318;-0.3463;-0.1084;0.1016;-0.0378;0.9941;1;7
766.7584;1846.8939;1426.7504;0.0690;0.3684;-0.3836;-0.9235;-0.0000;0.9186;-0.3816;-0.1024;0.0946;-0.0393;0.9947;2;7
843.3485;1813.2737;1418.4115;0.1034;0.3684;-0.4206;-0.9072;-0.0000;0.9031;-0.4187;-0.0959;0.0870;-0.0403;0.9954;3;7
919.9561;1775.7916;1410.4965;0.1379;0.3684;-0.4586;-0.8887;-0.0000;0.8852;-0.4567;-0.0888;0.0789;-0.0408;0.9960;4;7
996.2303;1734.3152;1403.0743;0.1724;0.3684;-0.4969;-0.8678;-0.0000;0.8649;-0.4953;-0.0814;0.0706;-0.0405;0.9967;5;7
1071.8166;1688.7705;1396.2083;0.2069;0.3684;-0.5352;-0.8447;-0.0000;0.8424;-0.5338;-0.0736;0.0622;-0.0394;0.9973;6;7
1146.3602;1639.1385;1389.9558;0.2414;0.3684;-0.5730;-0.8195;-0.0000;0.8178;-0.5718;-0.0656;0.0537;-0.0376;0.9978;7;7
1219.5088;1585.4516;1384.3685;0.2759;0.3684;-0.6101;-0.7923;-0.0000;0.7910;-0.6091;-0.0573;0.0454;-0.0350;0.9984;8;7
1290.9159;1527.7898;1379.4918;0.3103;0.3684;-0.6461;-0.7632;-0.0000;0.7623;-0.6454;-0.0488;0.0372;-0.0315;0.9988;9;7
1360.2438;1466.2767;1375.3651;0.3448;0.3684;-0.6809;-0.7323;-0.0000;0.7318;-0.6804;-0.0401;0.0294;-0.0273;0.9992;10;7
1427.1664;1401.0766;1372.0216;0.3793;0.3684;-0.7144;-0.6998;-0.0000;0.6994;-0.7140;-0.0314;0.0219;-0.0224;0.9995;11;7
1491.3726;1332.3899;1369.4882;0.4138;0.3684;-0.7463;-0.6656;-0.0000;0.6654;-0.7461;-0.0225;0.0150;-0.0168;0.9997;12;7
1552.5691;1260.4500;1367.7855;0.4483;0.3684;-0.7767;-0.6299;0.0000;0.6299;-0.7766;-0.0135;0.0085;-0.0105;0.9999;13;7
1610.4838;1185.5194;1366.9276;0.4828;0.3684;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0046;0.0027;-0.0037;1.0000;14;7
1664.8683;1107.8861;1366.9221;0.5172;0.3684;-0.8323;-0.5544;0.0000;0.5544;-0.8323;0.0044;-0.0025;0.0037;1.0000;15;7
1715.5014;1027.8597;1367.7697;0.5517;0.3684;-0.8574;-0.5147;-0.0000;0.5146;-0.8573;0.0135;-0.0069;0.0115;0.9999;16;7
1762.1921;945.7679;1369.4646;0.5862;0.3684;-0.8806;-0.4738;-0.0000;0.4737;-0.8804;0.0224;-0.0106;0.0197;0.9997;17;7
1804.7824;861.9529;1371.9943;0.6207;0.3684;-0.9019;-0.4320;-0.0000;0.4317;-0.9015;0.0313;-0.0136;0.0283;0.9995;18;7
1843.1506;776.7674;1375.3390;0.6552;0.3684;-0.9212;-0.3892;-0.0000;0.3889;-0.9204;0.0402;-0.0157;0.0370;0.9992;19;7
1877.2144;690.5712;1379.4722;0.6897;0.3684;-0.9383;-0.3457;-0.0000;0.3453;-0.9372;0.0489;-0.0169;0.0459;0.9988;20;7
1906.9337;603.7273;1384.3602;0.7241;0.3684;-0.9534;-0.3018;-0.0000;0.3013;-0.9518;0.0574;-0.0174;0.0547;0.9983;21;7
1932.3138;516.5984;1389.9622;0.7586;0.3684;-0.9663;-0.2576;-0.0000;0.2570;-0.9642;0.0657;-0.0170;0.0635;0.9978;22;7
1953.4085;429.5429;1396.2299;0.7931;0.3684;-0.9769;-0.2135;-0.0000;0.2129;-0.9743;0.0738;-0.0158;0.0721;0.9973;23;7
1970.3230;342.9117;1403.1079;0.8276;0.3684;-0.9855;-0.1699;-0.0000;0.1694;-0.9822;0.0815;-0.0139;0.0803;0.9967;24;7
1983.2170;257.0439;1410.5332;0.8621;0.3684;-0.9919;-0.1274;-0.0000;0.1269;-0.9879;0.0888;-0.0113;0.0881;0.9960;25;7
1992.3082;172.2637;1418.4352;0.8966;0.3684;-0.9963;-0.0863;-0.0000;0.0859;-0.9917;0.0956;-0.0083;0.0953;0.9954;26;7
1997.8744;88.8763;1426.7359;0.9310;0.3684;-0.9989;-0.0475;0.0000;0.0473;-0.9937;0.1019;-0.0048;0.1018;0.9948;27;7
2000.2574;7.1643;1435.3493;0.9655;0.3684;-0.9999;-0.0116;0.0000;0.0116;-0.9941;0.1075;-0.0012;0.1075;0.9942;28;7
1999.8658;-72.6158;1444.1817;1.0000;0.3684;-0.9998;0.0204;0.0001;-0.0202;-0.9935;0.1124;0.0024;0.1123;0.9937;29;7
614.9963;1903.3929;1365.0203;0.0000;0.4211;-0.3155;-0.9489;0.0000;0.9409;-0.3129;-0.1297;0.1231;-0.0409;0.9916;0;8
690.5298;1876.8472;1354.7877;0.0345;0.4211;-0.3483;-0.9374;0.0000;0.9302;-0.3456;-0.1236;0.1159;-0.0431;0.9923;1;8
766.7595;1846.8951;1344.8600;0.0690;0.4211;-0.3836;-0.9235;-0.0000;0.9172;-0.3810;-0.1168;0.1079;-0.0448;0.9931;2;8
843.3506;1813.2756;1335.3298;0.1034;0.4211;-0.4206;-0.9073;-0.0000;0.9018;-0.4181;-0.1094;0.0993;-0.0460;0.9940;3;8
919.9587;1775.7939;1326.2831;0.1379;0.4211;-0.4586;-0.8887;-0.0000;0.8841;-0.4562;-0.1014;0.0901;-0.0465;0.9948;4;8
996.2330;1734.3176;1317.7992;0.1724;0.4211;-0.4969;-0.8678;-0.0000;0.8640;-0.4948;-0.0930;0.0807;-0.0462;0.9957;5;8
1071.8192;1688.7727;1309.9509;0.2069;0.4211;-0.5352;-0.8447;-0.0000;0.8417;-0.5333;-0.0841;0.0710;-0.0450;0.9965;6;8
1146.3624;1639.1405;1302.8040;0.2414;0.4211;-0.5730;-0.8195;-0.0000;0.8172;-0.5714;-0.0749;0.0614;-0.0430;0.9972;7;8
1219.5106;1585.4532;1296.4176;0.2759;0.4211;-0.6101;-0.7923;-0.0000;0.7906;-0.6088;-0.0654;0.0518;-0.0399;0.9979;8;8
1290.9173;1527.7910;1290.8438;0.3103;0.4211;-0.6461;-0.7632;-0.0000;0.7620;-0.6451;-0.0557;0.0425;-0.0360;0.9984;9;8
1360.2447;1466.2776;1286.1276;0.3448;0.4211;-0.6809;-0.7323;-0.0000;0.7316;-0.6802;-0.0459;0.0336;-0.0312;0.9989;10;8
1427.1669;1401.0771;1282.3069;0.3793;0.4211;-0.7144;-0.6998;-0.0000;0.6993;-0.7139;-0.0358;0.0251;-0.0256;0.9994;11;8
1491.3728;1332.3901;1279.4125;0.4138;0.4211;-0.7463;-0.6656;-0.0000;0.6654;-0.7461;-0.0257;0.0171;-0.0192;0.9997;12;8
1552.5692;1260.4501;1277.4677;0.4483;0.4211;-0.7767;-0.6299;-0.0000;0.6298;-0.7766;-0.0155;0.0097;-0.0120;0.9999;13;8
1610.4838;1185.5195;1276.4884;0.4828;0.4211;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0052;0.0031;-0.0042;1.0000;14;8
1664.8683;1107.8862;1276.4831;0.5172;0.4211;-0.8323;-0.5544;-0.0000;0.5544;-0.8323;0.0051;-0.0028;0.0042;1.0000;15;8
1715.5016;1027.8599;1277.4527;0.5517;0.4211;-0.8574;-0.5147;-0.0000;0.5146;-0.8573;0.0154;-0.0079;0.0132;0.9999;16;8
1762.1926;945.7684;1279.3903;0.5862;0.4211;-0.8806;-0.4738;-0.0000;0.4737;-0.8803;0.0256;-0.0122;0.0226;0.9997;17;8
1804.7833;861.9538;1282.2814;0.6207;0.4211;-0.9019;-0.4320;-0.0000;0.4317;-0.9013;0.0358;-0.0155;0.0323;0.9994;18;8
1843.1520;776.7687;1286.1035;0.6552;0.4211;-0.9212;-0.3892;-0.0000;0.3888;-0.9202;0.0459;-0.0179;0.0423;0.9989;19;8
1877.2163;690.5729;1290.8263;0.6897;0.4211;-0.9383;-0.3457;-0.0000;0.3452;-0.9369;0.0558;-0.0193;0.0524;0.9984;20;8
1906.9360;603.7293;1296.4113;0.7241;0.4211;-0.9534;-0.3018;-0.0000;0.3011;-0.9513;0.0656;-0.0198;0.0625;0.9978;21;8
1932.3164;516.6007;1302.8119;0.7586;0.4211;-0.9663;-0.2576;-0.0000;0.2568;-0.9635;0.0751;-0.0194;0.0725;0.9972;22;8
1953.4112;429.5453;1309.9735;0.7931;0.4211;-0.9769;-0.2135;-0.0000;0.2127;-0.9735;0.0842;-0.0180;0.0823;0.9964;23;8
1970.3255;342.9139;1317.8328;0.8276;0.4211;-0.9855;-0.1699;-0.0000;0.1692;-0.9812;0.0930;-0.0158;0.0917;0.9957;24;8
1983.2191;257.0456;1326.3185;0.8621;0.4211;-0.9919;-0.1274;-0.0000;0.1267;-0.9867;0.1014;-0.0129;0.1005;0.9948;25;8
1992.3092;172.2646;1335.3505;0.8966;0.4211;-0.9963;-0.0863;-0.0000;0.0858;-0.9903;0.1092;-0.0094;0.1088;0.9940;26;8
1997.8739;88.8757;1344.8403;0.9310;0.4211;-0.9989;-0.0475;0.0000;0.0472;-0.9921;0.1163;-0.0055;0.1162;0.9932;27;8
2000.2546;7.1618;1354.6906;0.9655;0.4211;-0.9999;-0.0116;0.0000;0.0115;-0.9924;0.1227;-0.0014;0.1227;0.9924;28;8
1999.8600;-72.6211;1364.7955;1.0000;0.4211;-0.9998;0.0204;0.0001;-0.0202;-0.9915;0.1283;0.0027;0.1283;0.9917;29;8
614.9938;1903.3909;1285.6454;0.0000;0.4737;-0.3155;-0.9489;0.0000;0.9388;-0.3122;-0.1455;0.1381;-0.0459;0.9894;0;9
690.5296;1876.8470;1274.1370;0.0345;0.4737;-0.3483;-0.9374;0.0000;0.9283;-0.3449;-0.1388;0.1301;-0.0483;0.9903;1;9
766.7607;1846.8961;1262.9697;0.0690;0.4737;-0.3836;-0.9235;-0.0000;0.9155;-0.3803;-0.1312;0.1212;-0.0503;0.9914;2;9
843.3527;1813.2773;1252.2482;0.1034;0.4737;-0.4206;-0.9073;-0.0000;0.9004;-0.4174;-0.1229;0.1115;-0.0517;0.9924;3;9
919.9613;1775.7960;1242.0698;0.1379;0.4737;-0.4586;-0.8887;-0.0000;0.8829;-0.4556;-0.1140;0.1013;-0.0523;0.9935;4;9
996.2357;1734.3197;1232.5242;0.1724;0.4737;-0.4969;-0.8678;-0.0000;0.8630;-0.4942;-0.1045;0.0907;-0.0520;0.9945;5;9
1071.8217;1688.7747;1223.6935;0.2069;0.4737;-0.5352;-0.8447;-0.0000;0.8409;-0.5328;-0.0945;0.0799;-0.0506;0.9955;6;9
1146.3646;1639.1422;1215.6521;0.2414;0.4737;-0.5731;-0.8195;-0.0000;0.8166;-0.5710;-0.0842;0.0690;-0.0483;0.9964;7;9
1219.5124;1585.4546;1208.4667;0.2759;0.4737;-0.6101;-0.7923;-0.0000;0.7902;-0.6085;-0.0736;0.0583;-0.0449;0.9973;8;9
1290.9186;1527.7919;1202.1958;0.3103;0.4737;-0.6461;-0.7632;-0.0000;0.7617;-0.6449;-0.0627;0.0478;-0.0405;0.9980;9;9
1360.2455;1466.2781;1196.8901;0.3448;0.4737;-0.6809;-0.7323;-0.0000;0.7314;-0.6800;-0.0516;0.0378;-0.0351;0.9987;10;9
1427.1673;1401.0774;1192.5924;0.3793;0.4737;-0.7144;-0.6998;-0.0000;0.6992;-0.7138;-0.0403;0.0282;-0.0288;0.9992;11;9
1491.3729;1332.3902;1189.3369;0.4138;0.4737;-0.7463;-0.6656;0.0000;0.6653;-0.7460;-0.0289;0.0192;-0.0216;0.9996;12;9
1552.5691;1260.4500;1187.1499;0.4483;0.4737;-0.7767;-0.6299;0.0000;0.6298;-0.7765;-0.0174;0.0110;-0.0135;0.9998;13;9
1610.4836;1185.5194;1186.0493;0.4828;0.4737;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0058;0.0035;-0.0047;1.0000;14;9
1664.8683;1107.8862;1186.0443;0.5172;0.4737;-0.8323;-0.5544;0.0000;0.5544;-0.8323;0.0057;-0.0032;0.0048;1.0000;15;9
1715.5018;1027.8602;1187.1358;0.5517;0.4737;-0.8574;-0.5147;-0.0000;0.5146;-0.8573;0.0173;-0.0089;0.0148;0.9999;16;9
1762.1931;945.7690;1189.3161;0.5862;0.4737;-0.8806;-0.4738;-0.0000;0.4736;-0.8802;0.0288;-0.0137;0.0254;0.9996;17;9
1804.7842;861.9548;1192.5686;0.6207;0.4737;-0.9019;-0.4320;-0.0000;0.4316;-0.9012;0.0403;-0.0174;0.0363;0.9992;18;9
1843.1534;776.7701;1196.8681;0.6552;0.4737;-0.9212;-0.3892;-0.0000;0.3887;-0.9199;0.0516;-0.0201;0.0475;0.9987;19;9
1877.2182;690.5748;1202.1804;0.6897;0.4737;-0.9383;-0.3457;-0.0000;0.3450;-0.9365;0.0628;-0.0217;0.0589;0.9980;20;9
1906.9383;603.7316;1208.4623;0.7241;0.4737;-0.9534;-0.3018;-0.0000;0.3009;-0.9508;0.0737;-0.0223;0.0703;0.9973;21;9
1932.3191;516.6032;1215.6617;0.7586;0.4737;-0.9663;-0.2576;-0.0000;0.2567;-0.9628;0.0844;-0.0218;0.0815;0.9964;22;9
1953.4140;429.5480;1223.7170;0.7931;0.4737;-0.9769;-0.2135;-0.0000;0.2125;-0.9726;0.0947;-0.0202;0.0925;0.9955;23;9
1970.3282;342.9165;1232.5576;0.8276;0.4737;-0.9855;-0.1699;-0.0000;0.1690;-0.9801;0.1045;-0.0178;0.1030;0.9945;24;9
1983.2213;257.0478;1242.1036;0.8621;0.4737;-0.9919;-0.1274;-0.0000;0.1265;-0.9854;0.1139;-0.0145;0.1130;0.9935;25;9
1992.3105;172.2659;1252.2654;0.8966;0.4737;-0.9963;-0.0863;-0.0000;0.0857;-0.9887;0.1226;-0.0106;0.1222;0.9925;26;9
1997.8736;88.8757;1262.9442;0.9310;0.4737;-0.9989;-0.0475;0.0000;0.0471;-0.9903;0.1307;-0.0062;0.1305;0.9914;27;9
2000.2522;7.1597;1274.0314;0.9655;0.4737;-0.9999;-0.0116;0.0000;0.0115;-0.9904;0.1379;-0.0016;0.1379;0.9904;28;9
1999.8545;-72.6259;1285.4086;1.0000;0.4737;-0.9998;0.0205;0.0001;-0.0202;-0.9893;0.1442;0.0030;0.1442;0.9895;29;9
614.9913;1903.3885;1206.2710;0.0000;0.5263;-0.3155;-0.9489;0.0000;0.9365;-0.3114;-0.1613;0.1530;-0.0508;0.9869;0;10
690.5291;1876.8464;1193.4868;0.0345;0.5263;-0.3483;-0.9374;0.0000;0.9262;-0.3441;-0.1538;0.1442;-0.0536;0.9881;1;10
766.7617;1846.8966;1181.0799;0.0690;0.5263;-0.3836;-0.9235;-0.0000;0.9137;-0.3795;-0.1455;0.1344;-0.0558;0.9894;2;10
843.3545;1813.2785;1169.1670;0.1034;0.5263;-0.4206;-0.9073;-0.0000;0.8988;-0.4166;-0.1363;0.1237;-0.0573;0.9907;3;10
919.9635;1775.7975;1157.8568;0.1379;0.5263;-0.4585;-0.8887;-0.0000;0.8815;-0.4549;-0.1264;0.1124;-0.0580;0.9920;4;10
996.2380;1734.3213;1147.2495;0.1724;0.5263;-0.4969;-0.8678;-0.0000;0.8619;-0.4936;-0.1160;0.1006;-0.0576;0.9933;5;10
1071.8238;1688.7761;1137.4364;0.2069;0.5263;-0.5352;-0.8447;-0.0000;0.8400;-0.5323;-0.1050;0.0886;-0.0562;0.9945;6;10
1146.3663;1639.1433;1128.5006;0.2414;0.5263;-0.5731;-0.8195;-0.0000;0.8159;-0.5705;-0.0935;0.0766;-0.0536;0.9956;7;10
1219.5136;1585.4553;1120.5161;0.2759;0.5263;-0.6101;-0.7923;-0.0000;0.7897;-0.6081;-0.0817;0.0647;-0.0499;0.9967;8;10
1290.9193;1527.7922;1113.5481;0.3103;0.5263;-0.6461;-0.7632;-0.0000;0.7614;-0.6446;-0.0696;0.0531;-0.0450;0.9976;9;10
1360.2458;1466.2781;1107.6531;0.3448;0.5263;-0.6809;-0.7323;0.0000;0.7311;-0.6798;-0.0573;0.0420;-0.0390;0.9984;10;10
1427.1672;1401.0771;1102.8782;0.3793;0.5263;-0.7144;-0.6998;0.0000;0.6991;-0.7137;-0.0448;0.0313;-0.0320;0.9990;11;10
1491.3724;1332.3897;1099.2617;0.4138;0.5263;-0.7463;-0.6656;0.0000;0.6652;-0.7459;-0.0321;0.0214;-0.0239;0.9995;12;10
1552.5684;1260.4494;1096.8326;0.4483;0.5263;-0.7767;-0.6299;0.0000;0.6298;-0.7765;-0.0193;0.0122;-0.0150;0.9998;13;10
1610.4829;1185.5188;1095.6105;0.4828;0.5263;-0.8053;-0.5928;0.0000;0.5928;-0.8053;-0.0065;0.0039;-0.0052;1.0000;14;10
1664.8677;1107.8858;1095.6058;0.5172;0.5263;-0.8323;-0.5544;0.0000;0.5544;-0.8322;0.0064;-0.0035;0.0053;1.0000;15;10
1715.5014;1027.8600;1096.8193;0.5517;0.5263;-0.8574;-0.5147;0.0000;0.5146;-0.8572;0.0192;-0.0099;0.0165;0.9998;16;10
1762.1931;945.7692;1099.2422;0.5862;0.5263;-0.8806;-0.4738;0.0000;0.4736;-0.8802;0.0320;-0.0152;0.0282;0.9995;17;10
1804.7847;861.9554;1102.8562;0.6207;0.5263;-0.9019;-0.4320;-0.0000;0.4315;-0.9010;0.0448;-0.0193;0.0404;0.9990;18;10
1843.1544;776.7713;1107.6331;0.6552;0.5263;-0.9211;-0.3892;-0.0000;0.3886;-0.9196;0.0573;-0.0223;0.0528;0.9984;19;10
1877.2197;690.5764;1113.5349;0.6897;0.5263;-0.9383;-0.3457;-0.0000;0.3449;-0.9360;0.0697;-0.0241;0.0654;0.9976;20;10
1906.9403;603.7337;1120.5137;0.7241;0.5263;-0.9534;-0.3018;-0.0000;0.3008;-0.9502;0.0818;-0.0247;0.0780;0.9966;21;10
1932.3214;516.6057;1128.5117;0.7586;0.5263;-0.9663;-0.2576;-0.0000;0.2564;-0.9620;0.0937;-0.0242;0.0905;0.9956;22;10
1953.4166;429.5506;1137.4607;0.7931;0.5263;-0.9769;-0.2135;-0.0000;0.2123;-0.9715;0.1051;-0.0225;0.1026;0.9945;23;10
1970.3307;342.9191;1147.2825;0.8276;0.5263;-0.9855;-0.1699;-0.0000;0.1688;-0.9788;0.1160;-0.0197;0.1143;0.9933;24;10
1983.2234;257.0500;1157.8887;0.8621;0.5263;-0.9919;-0.1273;-0.0000;0.1263;-0.9839;0.1263;-0.0161;0.1253;0.9920;25;10
1992.3117;172.2673;1169.1803;0.8966;0.5263;-0.9963;-0.0863;-0.0000;0.0855;-0.9870;0.1360;-0.0118;0.1355;0.9907;26;10
1997.8734;88.8758;1181.0480;0.9310;0.5263;-0.9989;-0.0474;0.0000;0.0469;-0.9883;0.1449;-0.0069;0.1448;0.9894;27;10
2000.2498;7.1578;1193.3718;0.9655;0.5263;-0.9999;-0.0115;0.0000;0.0114;-0.9882;0.1529;-0.0017;0.1529;0.9882;28;10
1999.8491;-72.6305;1206.0213;1.0000;0.5263;-0.9998;0.0205;0.0001;-0.0202;-0.9869;0.1599;0.0033;0.1599;0.9871;29;10
614.9885;1903.3858;1126.8970;0.0000;0.5789;-0.3154;-0.9489;0.0000;0.9340;-0.3105;-0.1769;0.1678;-0.0557;0.9842;0;11
690.5283;1876.8453;1112.8371;0.0345;0.5789;-0.3482;-0.9374;0.0000;0.9240;-0.3433;-0.1688;0.1582;-0.0588;0.9857;1;11
766.7622;1846.8965;1099.1904;0.0690;0.5789;-0.3836;-0.9235;0.0000;0.9117;-0.3786;-0.1597;0.1475;-0.0612;0.9872;2;11
843.3558;1813.2791;1086.0862;0.1034;0.5789;-0.4206;-0.9073;-0.0000;0.8970;-0.4158;-0.1497;0.1358;-0.0629;0.9887;3;11
919.9651;1775.7983;1073.6443;0.1379;0.5789;-0.4585;-0.8887;-0.0000;0.8801;-0.4541;-0.1389;0.1234;-0.0637;0.9903;4;11
996.2395;1734.3220;1061.9752;0.1724;0.5789;-0.4969;-0.8678;-0.0000;0.8607;-0.4929;-0.1274;0.1105;-0.0633;0.9919;5;11
1071.8251;1688.7766;1051.1799;0.2069;0.5789;-0.5352;-0.8447;-0.0000;0.8391;-0.5317;-0.1153;0.0974;-0.0617;0.9933;6;11
1146.3672;1639.1435;1041.3496;0.2414;0.5789;-0.5731;-0.8195;0.0000;0.8152;-0.5700;-0.1028;0.0842;-0.0589;0.9947;7;11
1219.5140;1585.4551;1032.5661;0.2759;0.5789;-0.6101;-0.7923;0.0000;0.7891;-0.6076;-0.0898;0.0712;-0.0548;0.9960;8;11
1290.9191;1527.7916;1024.9011;0.3103;0.5789;-0.6461;-0.7632;0.0000;0.7610;-0.6442;-0.0765;0.0584;-0.0494;0.9971;9;11
1360.2451;1466.2771;1018.4166;0.3448;0.5789;-0.6809;-0.7323;0.0000;0.7309;-0.6796;-0.0630;0.0461;-0.0429;0.9980;10;11
