x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
-1552.5671;1260.4469;1006.5161;0.5517;0.5789;0.7767;-0.6299;0.0000;0.6298;0.7765;0.0212;-0.0134;-0.0165;0.9998;16;11
-1491.3708;1332.3875;1009.1873;0.5862;0.5789;0.7463;-0.6656;0.0000;0.6652;0.7459;0.0353;-0.0235;-0.0263;0.9994;17;11
-1427.1654;1401.0754;1013.1647;0.6207;0.5789;0.7144;-0.6998;0.0000;0.6989;0.7135;0.0492;-0.0345;-0.0351;0.9988;18;11
-1360.2440;1466.2770;1018.4165;0.6552;0.5789;0.6809;-0.7323;0.0000;0.7309;0.6796;0.0630;-0.0461;-0.0429;0.9980;19;11
-1290.9176;1527.7915;1024.9010;0.6897;0.5789;0.6461;-0.7632;0.0000;0.7610;0.6442;0.0765;-0.0584;-0.0494;0.9971;20;11
-1219.5121;1585.4549;1032.5659;0.7241;0.5789;0.6101;-0.7923;0.0000;0.7891;0.6076;0.0898;-0.0712;-0.0548;0.9960;21;11
-1146.3651;1639.1431;1041.3494;0.7586;0.5789;0.5731;-0.8195;0.0000;0.8152;0.5700;0.1028;-0.0842;-0.0589;0.9947;22;11
-1071.8228;1688.7759;1051.1797;0.7931;0.5789;0.5352;-0.8447;-0.0000;0.8391;0.5317;0.1153;-0.0974;-0.0617;0.9933;23;11
-996.2373;1734.3208;1061.9750;0.8276;0.5789;0.4969;-0.8678;-0.0000;0.8607;0.4929;0.1274;-0.1105;-0.0633;0.9919;24;11
-919.9631;1775.7965;1073.6441;0.8621;0.5789;0.4585;-0.8887;-0.0000;0.8801;0.4541;0.1389;-0.1234;-0.0637;0.9903;25;11
-843.3542;1813.2768;1086.0860;0.8966;0.5789;0.4206;-0.9073;-0.0000;0.8970;0.4158;0.1497;-0.1358;-0.0629;0.9887;26;11
-766.7614;1846.8939;1099.1903;0.9310;0.5789;0.3836;-0.9235;0.0000;0.9117;0.3786;0.1597;-0.1475;-0.0612;0.9872;27;11
-690.5284;1876.8426;1112.8369;0.9655;0.5789;0.3483;-0.9374;0.0000;0.9239;0.3433;0.1688;-0.1582;-0.0588;0.9857;28;11
-614.9899;1903.3838;1126.8966;1.0000;0.5789;0.3155;-0.9489;0.0000;0.9340;0.3105;0.1769;-0.1678;-0.0557;0.9842;29;11
-1999.8333;-72.6498;1047.2513;0.0000;0.6316;0.9998;0.0206;0.0001;-0.0202;0.9814;-0.1911;-0.0040;0.1910;0.9816;0;12
-2000.2399;7.1488;1032.0560;0.0345;0.6316;0.9999;-0.0115;0.0000;0.0113;0.9831;-0.1827;0.0021;0.1827;0.9832;1;12
-1997.8680;88.8738;1017.2578;0.0690;0.6316;0.9989;-0.0474;0.0000;0.0467;0.9838;-0.1732;0.0082;0.1730;0.9849;2;12
-1992.3096;172.2697;1003.0117;0.1034;0.6316;0.9963;-0.0863;-0.0000;0.0851;0.9830;-0.1626;0.0140;0.1620;0.9867;3;12
-1983.2235;257.0547;989.4604;0.1379;0.6316;0.9919;-0.1273;-0.0000;0.1259;0.9805;-0.1511;0.0192;0.1499;0.9885;4;12
-1970.3321;342.9246;976.7337;0.1724;0.6316;0.9855;-0.1699;-0.0000;0.1683;0.9759;-0.1388;0.0236;0.1367;0.9903;5;12
-1953.4186;429.5558;964.9495;0.2069;0.6316;0.9769;-0.2135;-0.0000;0.2118;0.9692;-0.1257;0.0269;0.1228;0.9921;6;12
-1932.3234;516.6097;954.2133;0.2414;0.6316;0.9663;-0.2576;-0.0000;0.2560;0.9602;-0.1121;0.0289;0.1084;0.9937;7;12
-1906.9419;603.7362;944.6184;0.2759;0.6316;0.9534;-0.3018;0.0000;0.3003;0.9488;-0.0980;0.0296;0.0935;0.9952;8;12
-1877.2206;690.5772;936.2460;0.3103;0.6316;0.9383;-0.3457;0.0000;0.3445;0.9350;-0.0835;0.0289;0.0784;0.9965;9;12
-1843.1544;776.7704;929.1654;0.3448;0.6316;0.9211;-0.3892;0.0000;0.3883;0.9190;-0.0687;0.0267;0.0633;0.9976;10;12
-1804.7837;861.9530;923.4339;0.3793;0.6316;0.9019;-0.4320;0.0000;0.4314;0.9006;-0.0537;0.0232;0.0484;0.9986;11;12
-1762.1912;945.7655;919.0972;0.4138;0.6316;0.8806;-0.4739;0.0000;0.4735;0.8800;-0.0384;0.0182;0.0339;0.9993;12;12
-1715.4987;1027.8554;916.1890;0.4483;0.6316;0.8574;-0.5147;0.0000;0.5146;0.8571;-0.0231;0.0118;0.0198;0.9997;13;12
-1664.8642;1107.8806;914.7316;0.4828;0.6316;0.8323;-0.5544;0.0000;0.5544;0.8322;-0.0077;0.0042;0.0064;1.0000;14;12
-1610.4790;1185.5135;914.7356;0.5172;0.6316;0.8053;-0.5928;0.0001;0.5928;0.8053;0.0078;-0.0046;-0.0062;1.0000;15;12
-1552.5642;1260.4442;916.2003;0.5517;0.6316;0.7767;-0.6299;0.0001;0.6297;0.7765;0.0232;-0.0146;-0.0180;0.9997;16;12
-1491.3681;1332.3850;919.1135;0.5862;0.6316;0.7463;-0.6656;0.0001;0.6651;0.7458;0.0385;-0.0256;-0.0287;0.9993;17;12
-1427.1631;1401.0730;923.4519;0.6207;0.6316;0.7144;-0.6998;0.0000;0.6987;0.7134;0.0537;-0.0376;-0.0383;0.9986;18;12
-1360.2421;1466.2749;929.1808;0.6552;0.6316;0.6809;-0.7323;0.0000;0.7306;0.6793;0.0687;-0.0503;-0.0467;0.9976;19;12
-1290.9163;1527.7898;936.2546;0.6897;0.6316;0.6461;-0.7632;0.0000;0.7606;0.6439;0.0835;-0.0637;-0.0539;0.9965;20;12
-1219.5114;1585.4536;944.6165;0.7241;0.6316;0.6101;-0.7923;0.0000;0.7885;0.6072;0.0979;-0.0776;-0.0597;0.9952;21;12
-1146.3649;1639.1423;954.1990;0.7586;0.6316;0.5731;-0.8195;0.0000;0.8144;0.5695;0.1120;-0.0918;-0.0642;0.9937;22;12
-1071.8232;1688.7755;964.9236;0.7931;0.6316;0.5352;-0.8447;0.0000;0.8380;0.5310;0.1257;-0.1062;-0.0673;0.9921;23;12
-996.2380;1734.3207;976.7012;0.8276;0.6316;0.4969;-0.8678;0.0000;0.8594;0.4921;0.1388;-0.1204;-0.0690;0.9903;24;12
-919.9639;1775.7965;989.4320;0.8621;0.6316;0.4585;-0.8887;0.0000;0.8785;0.4533;0.1512;-0.1344;-0.0693;0.9885;25;12
-843.3549;1813.2766;1003.0056;0.8966;0.6316;0.4206;-0.9073;0.0000;0.8951;0.4149;0.1629;-0.1478;-0.0685;0.9866;26;12
-766.7614;1846.8933;1017.3011;0.9310;0.6316;0.3836;-0.9235;0.0000;0.9095;0.3777;0.1738;-0.1605;-0.0666;0.9848;27;12
-690.5273;1876.8411;1032.1874;0.9655;0.6316;0.3482;-0.9374;0.0000;0.9215;0.3423;0.1836;-0.1721;-0.0639;0.9830;28;12
-614.9869;1903.3808;1047.5230;1.0000;0.6316;0.3154;-0.9489;0.0000;0.9312;0.3096;0.1923;-0.1825;-0.0606;0.9813;29;12
-1999.8280;-72.6546;967.8637;0.0000;0.6842;0.9998;0.0206;0.0001;-0.0202;0.9783;-0.2064;-0.0043;0.2064;0.9785;0;13
-2000.2372;7.1464;951.3967;0.0345;0.6842;0.9999;-0.0114;0.0000;0.0112;0.9803;-0.1974;0.0022;0.1974;0.9803;1;13
-1997.8670;88.8731;935.3623;0.0690;0.6842;0.9989;-0.0474;0.0000;0.0465;0.9812;-0.1872;0.0089;0.1870;0.9823;2;13
-1992.3097;172.2700;919.9278;0.1034;0.6842;0.9963;-0.0862;-0.0000;0.0849;0.9808;-0.1758;0.0152;0.1751;0.9844;3;13
-1983.2241;257.0557;905.2470;0.1379;0.6842;0.9919;-0.1273;-0.0000;0.1256;0.9785;-0.1633;0.0208;0.1620;0.9866;4;13
-1970.3328;342.9256;891.4604;0.1724;0.6842;0.9855;-0.1699;-0.0000;0.1680;0.9743;-0.1501;0.0255;0.1479;0.9887;5;13
-1953.4190;429.5567;878.6953;0.2069;0.6842;0.9769;-0.2135;-0.0000;0.2115;0.9679;-0.1360;0.0290;0.1329;0.9907;6;13
-1932.3234;516.6102;867.0656;0.2414;0.6842;0.9663;-0.2576;0.0000;0.2557;0.9591;-0.1213;0.0313;0.1172;0.9926;7;13
-1906.9412;603.7362;856.6722;0.2759;0.6842;0.9534;-0.3018;0.0000;0.3001;0.9480;-0.1061;0.0320;0.1012;0.9944;8;13
-1877.2192;690.5765;847.6030;0.3103;0.6842;0.9383;-0.3458;0.0000;0.3443;0.9345;-0.0904;0.0313;0.0849;0.9959;9;13
-1843.1523;776.7690;839.9330;0.3448;0.6842;0.9211;-0.3892;0.0000;0.3882;0.9186;-0.0744;0.0289;0.0686;0.9972;10;13
-1804.7809;861.9509;833.7242;0.3793;0.6842;0.9019;-0.4320;0.0000;0.4313;0.9004;-0.0581;0.0251;0.0525;0.9983;11;13
-1762.1878;945.7629;829.0260;0.4138;0.6842;0.8806;-0.4739;0.0001;0.4735;0.8798;-0.0416;0.0197;0.0367;0.9991;12;13
-1715.4949;1027.8523;825.8752;0.4483;0.6842;0.8574;-0.5147;0.0001;0.5145;0.8571;-0.0250;0.0128;0.0215;0.9997;13;13
-1664.8601;1107.8772;824.2957;0.4828;0.6842;0.8323;-0.5544;0.0001;0.5544;0.8322;-0.0083;0.0046;0.0070;1.0000;14;13
-1610.4747;1185.5098;824.2994;0.5172;0.6842;0.8053;-0.5928;0.0001;0.5928;0.8053;0.0084;-0.0050;-0.0067;1.0000;15;13
-1552.5600;1260.4405;825.8854;0.5517;0.6842;0.7767;-0.6299;0.0001;0.6297;0.7764;0.0251;-0.0159;-0.0194;0.9997;16;13
-1491.3642;1332.3813;829.0406;0.5862;0.6842;0.7463;-0.6656;0.0001;0.6650;0.7457;0.0417;-0.0278;-0.0311;0.9991;17;13
-1427.1595;1401.0695;833.7399;0.6207;0.6842;0.7144;-0.6998;0.0001;0.6986;0.7132;0.0581;-0.0407;-0.0415;0.9983;18;13
-1360.2391;1466.2718;839.9457;0.6552;0.6842;0.6810;-0.7323;0.0001;0.7303;0.6791;0.0744;-0.0545;-0.0506;0.9972;19;13
-1290.9139;1527.7872;847.6088;0.6897;0.6842;0.6462;-0.7632;0.0000;0.7601;0.6435;0.0904;-0.0690;-0.0583;0.9959;20;13
-1219.5096;1585.4515;856.6676;0.7241;0.6842;0.6101;-0.7923;0.0000;0.7878;0.6067;0.1060;-0.0840;-0.0646;0.9944;21;13
-1146.3638;1639.1406;867.0490;0.7586;0.6842;0.5731;-0.8195;0.0000;0.8135;0.5688;0.1212;-0.0994;-0.0695;0.9926;22;13
-1071.8227;1688.7743;878.6680;0.7931;0.6842;0.5352;-0.8447;0.0000;0.8369;0.5303;0.1360;-0.1149;-0.0728;0.9907;23;13
-996.2380;1734.3199;891.4278;0.8276;0.6842;0.4969;-0.8678;0.0000;0.8580;0.4913;0.1501;-0.1302;-0.0746;0.9887;24;13
-919.9642;1775.7960;905.2202;0.8621;0.6842;0.4585;-0.8887;0.0000;0.8767;0.4524;0.1635;-0.1453;-0.0750;0.9865;25;13
-843.3551;1813.2761;919.9254;0.8966;0.6842;0.4206;-0.9073;0.0000;0.8931;0.4140;0.1761;-0.1598;-0.0741;0.9844;26;13
-766.7611;1846.8925;935.4122;0.9310;0.6842;0.3835;-0.9235;0.0000;0.9071;0.3767;0.1877;-0.1734;-0.0720;0.9822;27;13
-690.5260;1876.8396;951.5381;0.9655;0.6842;0.3482;-0.9374;0.0000;0.9188;0.3413;0.1983;-0.1859;-0.0690;0.9801;28;13
-614.9839;1903.3781;968.1493;1.0000;0.6842;0.3154;-0.9490;0.0000;0.9283;0.3085;0.2076;-0.1971;-0.0655;0.9782;29;13
-1999.8233;-72.6595;888.4757;0.0000;0.7368;0.9998;0.0207;0.0001;-0.0201;0.9749;-0.2216;-0.0046;0.2215;0.9751;0;14
-2000.2348;7.1440;870.7373;0.0345;0.7368;0.9999;-0.0114;0.0000;0.0112;0.9772;-0.2120;0.0024;0.2120;0.9773;1;14
-1997.8662;88.8722;853.4668;0.0690;0.7368;0.9989;-0.0474;0.0000;0.0464;0.9785;-0.2010;0.0095;0.2008;0.9796;2;14
-1992.3098;172.2701;836.8440;0.1034;0.7368;0.9963;-0.0862;-0.0000;0.0847;0.9784;-0.1888;0.0163;0.1881;0.9820;3;14
-1983.2246;257.0562;821.0340;0.1379;0.7368;0.9919;-0.1273;-0.0000;0.1253;0.9765;-0.1755;0.0224;0.1741;0.9845;4;14
-1970.3332;342.9263;806.1876;0.1724;0.7368;0.9855;-0.1699;-0.0000;0.1677;0.9726;-0.1613;0.0274;0.1590;0.9869;5;14
-1953.4190;429.5571;792.4416;0.2069;0.7368;0.9769;-0.2135;-0.0000;0.2112;0.9664;-0.1463;0.0312;0.1429;0.9892;6;14
-1932.3228;516.6102;779.9185;0.2414;0.7368;0.9663;-0.2576;0.0000;0.2554;0.9580;-0.1305;0.0336;0.1261;0.9914;7;14
-1906.9399;603.7355;768.7267;0.2759;0.7368;0.9534;-0.3018;0.0000;0.2998;0.9471;-0.1142;0.0344;0.1088;0.9935;8;14
-1877.2171;690.5751;758.9608;0.3103;0.7368;0.9383;-0.3458;0.0000;0.3441;0.9339;-0.0973;0.0336;0.0913;0.9953;9;14
-1843.1494;776.7669;750.7013;0.3448;0.7368;0.9211;-0.3892;0.0000;0.3880;0.9182;-0.0801;0.0311;0.0738;0.9968;10;14
-1804.7773;861.9482;744.0152;0.3793;0.7368;0.9019;-0.4320;0.0001;0.4312;0.9001;-0.0626;0.0270;0.0565;0.9980;11;14
-1762.1836;945.7595;738.9556;0.4138;0.7368;0.8806;-0.4739;0.0001;0.4734;0.8797;-0.0448;0.0212;0.0395;0.9990;12;14
-1715.4901;1027.8484;735.5620;0.4483;0.7368;0.8574;-0.5147;0.0001;0.5145;0.8571;-0.0269;0.0138;0.0231;0.9996;13;14
-1664.8550;1107.8729;733.8605;0.4828;0.7368;0.8323;-0.5544;0.0001;0.5544;0.8322;-0.0090;0.0049;0.0075;1.0000;14;14
-1610.4695;1185.5053;733.8637;0.5172;0.7368;0.8053;-0.5928;0.0001;0.5928;0.8053;0.0090;-0.0054;-0.0072;1.0000;15;14
-1552.5549;1260.4360;735.5710;0.5517;0.7368;0.7767;-0.6299;0.0001;0.6297;0.7764;0.0270;-0.0171;-0.0209;0.9996;16;14
-1491.3593;1332.3769;738.9682;0.5862;0.7368;0.7463;-0.6656;0.0001;0.6649;0.7456;0.0449;-0.0299;-0.0334;0.9990;17;14
-1427.1551;1401.0654;744.0282;0.6207;0.7368;0.7144;-0.6997;0.0001;0.6984;0.7130;0.0626;-0.0438;-0.0447;0.9980;18;14
-1360.2352;1466.2680;750.7110;0.6552;0.7368;0.6810;-0.7323;0.0001;0.7300;0.6788;0.0801;-0.0587;-0.0545;0.9968;19;14
-1290.9107;1527.7840;758.9632;0.6897;0.7368;0.6462;-0.7632;0.0001;0.7596;0.6431;0.0972;-0.0742;-0.0628;0.9953;20;14
-1219.5072;1585.4489;768.7189;0.7241;0.7368;0.6101;-0.7923;0.0000;0.7871;0.6062;0.1141;-0.0904;-0.0696;0.9935;21;14
-1146.3622;1639.1387;779.8991;0.7586;0.7368;0.5731;-0.8195;0.0000;0.8125;0.5682;0.1304;-0.1069;-0.0747;0.9915;22;14
-1071.8218;1688.7730;792.4123;0.7931;0.7368;0.5352;-0.8447;0.0000;0.8356;0.5295;0.1462;-0.1235;-0.0782;0.9893;23;14
-996.2378;1734.3192;806.1542;0.8276;0.7368;0.4969;-0.8678;0.0000;0.8564;0.4904;0.1613;-0.1400;-0.0802;0.9869;24;14
-919.9644;1775.7957;821.0081;0.8621;0.7368;0.4585;-0.8887;-0.0000;0.8748;0.4514;0.1757;-0.1562;-0.0806;0.9844;25;14
-843.3554;1813.2760;836.8448;0.8966;0.7368;0.4206;-0.9073;-0.0000;0.8909;0.4130;0.1892;-0.1716;-0.0796;0.9819;26;14
-766.7611;1846.8923;853.5228;0.9310;0.7368;0.3835;-0.9235;-0.0000;0.9046;0.3757;0.2016;-0.1862;-0.0773;0.9795;27;14
-690.5252;1876.8389;870.8882;0.9655;0.7368;0.3482;-0.9374;-0.0000;0.9159;0.3402;0.2129;-0.1996;-0.0741;0.9771;28;14
-614.9817;1903.3764;888.7751;1.0000;0.7368;0.3154;-0.9490;0.0000;0.9251;0.3075;0.2228;-0.2114;-0.0703;0.9749;29;14
-1999.8201;-72.6637;809.0867;0.0000;0.7895;0.9998;0.0207;0.0000;-0.0201;0.9714;-0.2366;-0.0049;0.2366;0.9716;0;15
-2000.2338;7.1419;790.0771;0.0345;0.7895;0.9999;-0.0114;-0.0000;0.0111;0.9740;-0.2264;0.0026;0.2264;0.9740;1;15
-1997.8665;88.8717;771.5708;0.0690;0.7895;0.9989;-0.0473;-0.0000;0.0462;0.9756;-0.2147;0.0102;0.2145;0.9767;2;15
-1992.3108;172.2705;753.7599;0.1034;0.7895;0.9963;-0.0862;-0.0000;0.0845;0.9758;-0.2018;0.0174;0.2010;0.9794;3;15
-1983.2257;257.0570;736.8207;0.1379;0.7895;0.9919;-0.1273;-0.0000;0.1251;0.9742;-0.1876;0.0239;0.1861;0.9822;4;15
-1970.3341;342.9270;720.9147;0.1724;0.7895;0.9855;-0.1699;-0.0000;0.1674;0.9707;-0.1725;0.0293;0.1700;0.9850;5;15
-1953.4194;429.5575;706.1879;0.2069;0.7895;0.9769;-0.2135;-0.0000;0.2109;0.9649;-0.1564;0.0334;0.1528;0.9877;6;15
-1932.3225;516.6101;692.7714;0.2414;0.7895;0.9662;-0.2576;-0.0000;0.2551;0.9568;-0.1396;0.0360;0.1349;0.9902;7;15
-1906.9387;603.7347;680.7813;0.2759;0.7895;0.9534;-0.3018;0.0000;0.2995;0.9462;-0.1222;0.0369;0.1165;0.9925;8;15
-1877.2149;690.5736;670.3186;0.3103;0.7895;0.9383;-0.3458;0.0000;0.3439;0.9332;-0.1042;0.0360;0.0978;0.9946;9;15
-1843.1464;776.7646;661.4698;0.3448;0.7895;0.9211;-0.3893;0.0000;0.3878;0.9177;-0.0858;0.0334;0.0790;0.9963;10;15
-1804.7735;861.9452;654.3063;0.3793;0.7895;0.9019;-0.4320;0.0000;0.4310;0.8998;-0.0670;0.0289;0.0605;0.9978;11;15
-1762.1791;945.7560;648.8853;0.4138;0.7895;0.8806;-0.4739;0.0001;0.4733;0.8796;-0.0480;0.0227;0.0423;0.9988;12;15
-1715.4851;1027.8444;645.2490;0.4483;0.7895;0.8574;-0.5147;0.0001;0.5145;0.8570;-0.0289;0.0148;0.0248;0.9996;13;15
-1664.8497;1107.8685;643.4254;0.4828;0.7895;0.8323;-0.5544;0.0001;0.5544;0.8322;-0.0096;0.0053;0.0080;1.0000;14;15
-1610.4641;1185.5008;643.4281;0.5172;0.7895;0.8053;-0.5928;0.0001;0.5928;0.8053;0.0097;-0.0058;-0.0077;1.0000;15;15
-1552.5496;1260.4314;645.2565;0.5517;0.7895;0.7767;-0.6299;0.0001;0.6296;0.7763;0.0289;-0.0183;-0.0224;0.9996;16;15
-1491.3543;1332.3725;648.8955;0.5862;0.7895;0.7463;-0.6656;0.0001;0.6648;0.7455;0.0481;-0.0320;-0.0358;0.9988;17;15
-1427.1505;1401.0614;654.3163;0.6207;0.7895;0.7144;-0.6997;0.0001;0.6982;0.7128;0.0670;-0.0469;-0.0478;0.9978;18;15
-1360.2313;1466.2645;661.4759;0.6552;0.7895;0.6810;-0.7323;0.0001;0.7296;0.6785;0.0857;-0.0628;-0.0583;0.9963;19;15
-1290.9076;1527.7811;670.3172;0.6897;0.7895;0.6462;-0.7632;0.0000;0.7590;0.6427;0.1041;-0.0795;-0.0672;0.9946;20;15
-1219.5050;1585.4468;680.7696;0.7241;0.7895;0.6101;-0.7923;0.0000;0.7864;0.6056;0.1221;-0.0967;-0.0745;0.9925;21;15
-1146.3610;1639.1373;692.7485;0.7586;0.7895;0.5731;-0.8195;0.0000;0.8115;0.5675;0.1396;-0.1144;-0.0800;0.9902;22;15
-1071.8215;1688.7725;706.1557;0.7931;0.7895;0.5353;-0.8447;-0.0000;0.8343;0.5287;0.1564;-0.1321;-0.0837;0.9877;23;15
-996.2382;1734.3194;720.8796;0.8276;0.7895;0.4969;-0.8678;-0.0000;0.8548;0.4895;0.1725;-0.1497;-0.0858;0.9850;24;15
-919.9654;1775.7966;736.7949;0.8621;0.7895;0.4586;-0.8887;-0.0000;0.8728;0.4504;0.1878;-0.1669;-0.0862;0.9822;25;15
-843.3568;1813.2773;753.7630;0.8966;0.7895;0.4206;-0.9073;-0.0000;0.8885;0.4119;0.2022;-0.1834;-0.0851;0.9794;26;15
-766.7624;1846.8938;771.6321;0.9310;0.7895;0.3836;-0.9235;-0.0000;0.9019;0.3745;0.2154;-0.1989;-0.0826;0.9765;27;15
-690.5260;1876.8402;790.2369;0.9655;0.7895;0.3482;-0.9374;-0.0000;0.9129;0.3391;0.2273;-0.2131;-0.0792;0.9738;28;15
-614.9814;1903.3770;809.3993;1.0000;0.7895;0.3154;-0.9490;-0.0000;0.9217;0.3063;0.2378;-0.2257;-0.0750;0.9713;29;15
-1999.8198;-72.6664;729.6960;0.0000;0.8421;0.9998;0.0207;-0.0000;-0.0201;0.9677;-0.2515;-0.0052;0.2514;0.9679;0;16
-2000.2353;7.1413;709.4154;0.0345;0.8421;0.9999;-0.0114;-0.0000;0.0111;0.9705;-0.2407;0.0028;0.2407;0.9706;1;16
-1997.8692;88.8725;689.6735;0.0690;0.8421;0.9989;-0.0473;-0.0001;0.0461;0.9725;-0.2283;0.0109;0.2281;0.9736;2;16
-1992.3139;172.2721;670.6745;0.1034;0.8421;0.9963;-0.0862;-0.0001;0.0842;0.9731;-0.2146;0.0186;0.2138;0.9767;3;16
-1983.2288;257.0589;652.6064;0.1379;0.8421;0.9919;-0.1273;-0.0001;0.1248;0.9719;-0.1997;0.0255;0.1980;0.9799;4;16
-1970.3368;342.9289;635.6408;0.1724;0.8421;0.9855;-0.1699;-0.0001;0.1670;0.9687;-0.1836;0.0313;0.1809;0.9830;5;16
-1953.4214;429.5590;619.9334;0.2069;0.8421;0.9769;-0.2135;-0.0000;0.2105;0.9633;-0.1666;0.0356;0.1627;0.9860;6;16
-1932.3236;516.6110;605.6236;0.2414;0.8421;0.9662;-0.2576;-0.0000;0.2548;0.9555;-0.1487;0.0384;0.1437;0.9889;7;16
-1906.9388;603.7349;592.8352;0.2759;0.8421;0.9534;-0.3018;-0.0000;0.2993;0.9453;-0.1302;0.0393;0.1241;0.9915;8;16
-1877.2141;690.5731;581.6758;0.3103;0.8421;0.9383;-0.3458;-0.0000;0.3437;0.9325;-0.1111;0.0384;0.1042;0.9938;9;16
-1843.1445;776.7633;572.2376;0.3448;0.8421;0.9211;-0.3893;0.0000;0.3876;0.9173;-0.0915;0.0356;0.0842;0.9958;10;16
-1804.7708;861.9432;564.5968;0.3793;0.8421;0.9019;-0.4320;0.0000;0.4309;0.8996;-0.0715;0.0309;0.0645;0.9974;11;16
-1762.1757;945.7534;558.8142;0.4138;0.8421;0.8806;-0.4739;0.0000;0.4733;0.8794;-0.0512;0.0243;0.0451;0.9987;12;16
-1715.4812;1027.8413;554.9351;0.4483;0.8421;0.8574;-0.5147;0.0000;0.5145;0.8570;-0.0308;0.0158;0.0264;0.9995;13;16
-1664.8454;1107.8652;552.9893;0.4828;0.8421;0.8323;-0.5544;0.0000;0.5544;0.8322;-0.0103;0.0057;0.0086;0.9999;14;16
-1610.4597;1185.4973;552.9915;0.5172;0.8421;0.8053;-0.5928;0.0000;0.5928;0.8053;0.0103;-0.0061;-0.0083;0.9999;15;16
-1552.5453;1260.4281;554.9409;0.5517;0.8421;0.7767;-0.6299;0.0000;0.6296;0.7763;0.0308;-0.0195;-0.0239;0.9995;16;16
-1491.3504;1332.3695;558.8217;0.5862;0.8421;0.7463;-0.6656;0.0000;0.6647;0.7454;0.0512;-0.0341;-0.0382;0.9987;17;16
-1427.1472;1401.0588;564.6031;0.6207;0.8421;0.7144;-0.6997;0.0000;0.6979;0.7126;0.0715;-0.0500;-0.0510;0.9974;18;16
-1360.2287;1466.2626;572.2393;0.6552;0.8421;0.6810;-0.7323;0.0000;0.7292;0.6781;0.0914;-0.0669;-0.0622;0.9958;19;16
-1290.9059;1527.7800;581.6696;0.6897;0.8421;0.6462;-0.7632;-0.0000;0.7585;0.6422;0.1110;-0.0847;-0.0717;0.9938;20;16
-1219.5044;1585.4466;592.8185;0.7241;0.8421;0.6102;-0.7923;-0.0000;0.7855;0.6050;0.1301;-0.1031;-0.0794;0.9915;21;16
-1146.3614;1639.1381;605.5960;0.7586;0.8421;0.5731;-0.8195;-0.0000;0.8104;0.5667;0.1487;-0.1218;-0.0852;0.9889;22;16
-1071.8230;1688.7743;619.8971;0.7931;0.8421;0.5353;-0.8447;-0.0001;0.8329;0.5278;0.1666;-0.1407;-0.0892;0.9860;23;16
-996.2407;1734.3222;635.6028;0.8276;0.8421;0.4970;-0.8678;-0.0001;0.8530;0.4885;0.1837;-0.1594;-0.0913;0.9830;24;16
-919.9687;1775.8003;652.5794;0.8621;0.8421;0.4586;-0.8887;-0.0001;0.8707;0.4493;0.1999;-0.1776;-0.0917;0.9798;25;16
-843.3607;1813.2818;670.6787;0.8966;0.8421;0.4206;-0.9073;-0.0001;0.8860;0.4107;0.2150;-0.1950;-0.0905;0.9766;26;16
-766.7666;1846.8987;689.7386;0.9310;0.8421;0.3836;-0.9235;-0.0001;0.8990;0.3734;0.2290;-0.2114;-0.0879;0.9734;27;16
-690.5299;1876.8453;709.5827;0.9655;0.8421;0.3482;-0.9374;-0.0001;0.9097;0.3379;0.2416;-0.2264;-0.0842;0.9704;28;16
-614.9845;1903.3818;730.0205;1.0000;0.8421;0.3154;-0.9490;-0.0001;0.9182;0.3051;0.2526;-0.2397;-0.0798;0.9676;29;16
-1999.8243;-72.6662;650.3023;0.0000;0.8947;0.9998;0.0207;-0.0001;-0.0200;0.9637;-0.2662;-0.0054;0.2661;0.9639;0;17
-2000.2415;7.1436;628.7509;0.0345;0.8947;0.9999;-0.0114;-0.0001;0.0110;0.9669;-0.2548;0.0030;0.2548;0.9670;1;17
-1997.8762;88.8761;607.7735;0.0690;0.8947;0.9989;-0.0474;-0.0001;0.0459;0.9692;-0.2418;0.0116;0.2415;0.9703;2;17
-1992.3212;172.2764;587.5867;0.1034;0.8947;0.9963;-0.0863;-0.0001;0.0840;0.9702;-0.2274;0.0197;0.2265;0.9738;3;17
-1983.2358;257.0634;568.3897;0.1379;0.8947;0.9919;-0.1273;-0.0001;0.1244;0.9694;-0.2116;0.0271;0.2098;0.9774;4;17
-1970.3432;342.9333;550.3647;0.1724;0.8947;0.9854;-0.1700;-0.0001;0.1667;0.9666;-0.1946;0.0332;0.1918;0.9809;5;17
-1953.4269;429.5630;533.6766;0.2069;0.8947;0.9769;-0.2136;-0.0001;0.2102;0.9616;-0.1767;0.0378;0.1726;0.9843;6;17
-1932.3280;516.6144;518.4737;0.2414;0.8947;0.9662;-0.2577;-0.0001;0.2544;0.9541;-0.1578;0.0407;0.1524;0.9875;7;17
-1906.9422;603.7376;504.8869;0.2759;0.8947;0.9534;-0.3018;-0.0001;0.2989;0.9442;-0.1382;0.0418;0.1317;0.9904;8;17
-1877.2163;690.5750;493.0309;0.3103;0.8947;0.9383;-0.3458;-0.0001;0.3434;0.9318;-0.1179;0.0408;0.1106;0.9930;9;17
-1843.1457;776.7645;483.0032;0.3448;0.8947;0.9211;-0.3893;-0.0001;0.3874;0.9168;-0.0971;0.0379;0.0894;0.9953;10;17
