x;y;z;u;v;column;row
1997.8703;88.8738;853.4647;0.9310;0.7368;27;14
2000.2395;7.1488;870.7336;0.9655;0.7368;28;14
1999.8284;-72.6495;888.4698;1.0000;0.7368;29;14
614.9800;1903.3791;809.3999;0.0000;0.7895;0;15
690.5259;1876.8429;790.2373;0.0345;0.7895;1;15
766.7632;1846.8964;771.6324;0.0690;0.7895;2;15
843.3583;1813.2797;753.7634;0.1034;0.7895;3;15
919.9674;1775.7984;736.7953;0.1379;0.7895;4;15
996.2404;1734.3207;720.8799;0.1724;0.7895;5;15
1071.8237;1688.7732;706.1560;0.2069;0.7895;6;15
1146.3631;1639.1377;692.7487;0.2414;0.7895;7;15
1219.5070;1585.4469;680.7698;0.2759;0.7895;8;15
1290.9092;1527.7812;670.3173;0.3103;0.7895;9;15
1360.2326;1466.2647;661.4759;0.3448;0.7895;10;15
1427.1513;1401.0618;654.3162;0.3793;0.7895;11;15
1491.3546;1332.3732;648.8953;0.4138;0.7895;12;15
1552.5495;1260.4324;645.2562;0.4483;0.7895;13;15
1610.4637;1185.5020;643.4278;0.4828;0.7895;14;15
1664.8490;1107.8700;643.4251;0.5172;0.7895;15;15
1715.4842;1027.8460;645.2487;0.5517;0.7895;16;15
1762.1780;945.7576;648.8851;0.5862;0.7895;17;15
1804.7725;861.9466;654.3063;0.6207;0.7895;18;15
1843.1455;776.7657;661.4698;0.6552;0.7895;19;15
1877.2144;690.5742;670.3188;0.6897;0.7895;20;15
1906.9386;603.7347;680.7816;0.7241;0.7895;21;15
1932.3229;516.6094;692.7718;0.7586;0.7895;22;15
1953.4205;429.5563;706.1882;0.7931;0.7895;23;15
1970.3359;342.9256;720.9148;0.8276;0.7895;24;15
1983.2283;257.0557;736.8204;0.8621;0.7895;25;15
1992.3142;172.2701;753.7589;0.8966;0.7895;26;15
1997.8706;88.8732;771.5688;0.9310;0.7895;27;15
2000.2385;7.1468;790.0735;0.9655;0.7895;28;15
1999.8252;-72.6537;809.0809;1.0000;0.7895;29;15
614.9830;1903.3838;730.0209;0.0000;0.8421;0;16
690.5297;1876.8479;709.5830;0.0345;0.8421;1;16
766.7674;1846.9013;689.7389;0.0690;0.8421;2;16
843.3621;1813.2841;670.6789;0.1034;0.8421;3;16
919.9707;1775.8020;652.5796;0.1379;0.8421;4;16
996.2429;1734.3234;635.6030;0.1724;0.8421;5;16
1071.8252;1688.7750;619.8973;0.2069;0.8421;6;16
1146.3636;1639.1385;605.5961;0.2414;0.8421;7;16
1219.5063;1585.4467;592.8186;0.2759;0.8421;8;16
1290.9076;1527.7800;581.6696;0.3103;0.8421;9;16
1360.2300;1466.2627;572.2392;0.3448;0.8421;10;16
1427.1480;1401.0591;564.6029;0.3793;0.8421;11;16
1491.3508;1332.3701;558.8214;0.4138;0.8421;12;16
1552.5452;1260.4290;554.9406;0.4483;0.8421;13;16
1610.4593;1185.4986;552.9911;0.4828;0.8421;14;16
1664.8447;1107.8667;552.9890;0.5172;0.8421;15;16
1715.4803;1027.8429;554.9348;0.5517;0.8421;16;16
1762.1747;945.7550;558.8140;0.5862;0.8421;17;16
1804.7698;861.9446;564.5967;0.6207;0.8421;18;16
1843.1437;776.7644;572.2377;0.6552;0.8421;19;16
1877.2135;690.5736;581.6761;0.6897;0.8421;20;16
1906.9387;603.7349;592.8356;0.7241;0.8421;21;16
1932.3240;516.6103;605.6241;0.7586;0.8421;22;16
1953.4225;429.5578;619.9339;0.7931;0.8421;23;16
1970.3386;342.9274;635.6412;0.8276;0.8421;24;16
1983.2314;257.0577;652.6064;0.8621;0.8421;25;16
1992.3173;172.2718;670.6738;0.8966;0.8421;26;16
1997.8733;88.8741;689.6717;0.9310;0.8421;27;16
2000.2400;7.1462;709.4120;0.9655;0.8421;28;16
1999.8249;-72.6565;729.6903;1.0000;0.8421;29;16
614.9916;1903.3951;650.6367;0.0000;0.8947;0;17
690.5389;1876.8590;628.9237;0.0345;0.8947;1;17
766.7764;1846.9119;607.8406;0.0690;0.8947;2;17
843.3707;1813.2938;587.5900;0.1034;0.8947;3;17
919.9784;1775.8107;568.3596;0.1379;0.8947;4;17
996.2495;1734.3309;550.3221;0.1724;0.8947;5;17
1071.8306;1688.7811;533.6348;0.2069;0.8947;6;17
1146.3677;1639.1433;518.4398;0.2414;0.8947;7;17
1219.5092;1585.4502;504.8640;0.2759;0.8947;8;17
1290.9092;1527.7824;493.0186;0.3103;0.8947;9;17
1360.2306;1466.2642;482.9995;0.3448;0.8947;10;17
1427.1478;1401.0598;474.8867;0.3793;0.8947;11;17
1491.3499;1332.3700;468.7448;0.4138;0.8947;12;17
1552.5439;1260.4286;464.6223;0.4483;0.8947;13;17
1610.4578;1185.4979;462.5520;0.4828;0.8947;14;17
1664.8433;1107.8660;462.5506;0.5172;0.8947;15;17
1715.4792;1027.8425;464.6187;0.5517;0.8947;16;17
1762.1741;945.7549;468.7408;0.5862;0.8947;17;17
1804.7700;861.9451;474.8851;0.6207;0.8947;18;17
1843.1449;776.7656;483.0035;0.6552;0.8947;19;17
1877.2157;690.5755;493.0314;0.6897;0.8947;20;17
1906.9420;603.7376;504.8876;0.7241;0.8947;21;17
1932.3284;516.6137;518.4745;0.7586;0.8947;22;17
1953.4279;429.5618;533.6775;0.7931;0.8947;23;17
1970.3450;342.9318;550.3654;0.8276;0.8947;24;17
1983.2383;257.0622;568.3901;0.8621;0.8947;25;17
1992.3245;172.2761;587.5864;0.8966;0.8947;26;17
1997.8802;88.8776;607.7721;0.9310;0.8947;27;17
2000.2462;7.1484;628.7478;0.9655;0.8947;28;17
1999.8295;-72.6563;650.2970;1.0000;0.8947;29;17
615.0089;1903.4160;571.2449;0.0000;0.9474;0;18
690.5562;1876.8794;548.2570;0.0345;0.9474;1;18
766.7933;1846.9312;525.9351;0.0690;0.9474;2;18
843.3867;1813.3118;504.4941;0.1034;0.9474;3;18
919.9932;1775.8272;484.1330;0.1379;0.9474;4;18
996.2629;1734.3458;465.0347;0.1724;0.9474;5;18
1071.8426;1688.7944;447.3661;0.2069;0.9474;6;18
1146.3781;1639.1549;431.2776;0.2414;0.9474;7;18
1219.5181;1585.4603;416.9037;0.2759;0.9474;8;18
1290.9168;1527.7911;404.3622;0.3103;0.9474;9;18
1360.2370;1466.2716;393.7545;0.3448;0.9474;10;18
1427.1531;1401.0661;385.1655;0.3793;0.9474;11;18
1491.3545;1332.3756;378.6634;0.4138;0.9474;12;18
1552.5481;1260.4335;374.2995;0.4483;0.9474;13;18
1610.4617;1185.5024;372.1084;0.4828;0.9474;14;18
1664.8473;1107.8704;372.1079;0.5172;0.9474;15;18
1715.4834;1027.8470;374.2984;0.5517;0.9474;16;18
1762.1790;945.7597;378.6636;0.5862;0.9474;17;18
1804.7757;861.9504;385.1696;0.6207;0.9474;18;18
1843.1515;776.7714;393.7655;0.6552;0.9474;19;18
1877.2235;690.5821;404.3828;0.6897;0.9474;20;18
1906.9510;603.7449;416.9358;0.7241;0.9474;21;18
1932.3387;516.6217;431.3210;0.7586;0.9474;22;18
1953.4394;429.5704;447.4173;0.7931;0.9474;23;18
1970.3575;342.9409;465.0858;0.8276;0.9474;24;18
1983.2517;257.0714;484.1699;0.8621;0.9474;25;18
1992.3383;172.2851;504.4949;0.8966;0.9474;26;18
1997.8941;88.8860;525.8683;0.9310;0.9474;27;18
2000.2595;7.1555;548.0794;0.9655;0.9474;28;18
1999.8415;-72.6511;570.8991;1.0000;0.9474;29;18
615.0384;1903.4506;491.8421;0.0000;1.0000;0;19
690.5853;1876.9127;467.5797;0.0345;1.0000;1;19
766.8216;1846.9631;444.0194;0.0690;1.0000;2;19
843.4137;1813.3419;421.3883;0.1034;1.0000;3;19
920.0187;1775.8553;399.8968;0.1379;1.0000;4;19
996.2867;1734.3718;379.7381;0.1724;1.0000;5;19
1071.8646;1688.8183;361.0883;0.2069;1.0000;6;19
1146.3983;1639.1768;344.1067;0.2414;1.0000;7;19
1219.5366;1585.4803;328.9350;0.2759;1.0000;8;19
1290.9337;1527.8094;315.6976;0.3103;1.0000;9;19
1360.2525;1466.2882;304.5016;0.3448;1.0000;10;19
1427.1675;1401.0814;295.4366;0.3793;1.0000;11;19
1491.3680;1332.3898;288.5745;0.4138;1.0000;12;19
1552.5609;1260.4469;283.9694;0.4483;1.0000;13;19
1610.4743;1185.5153;281.6578;0.4828;1.0000;14;19
1664.8599;1107.8829;281.6583;0.5172;1.0000;15;19
1715.4963;1027.8594;283.9715;0.5517;1.0000;16;19
1762.1924;945.7723;288.5798;0.5862;1.0000;17;19
1804.7900;861.9633;295.4476;0.6207;1.0000;18;19
1843.1669;776.7849;304.5211;0.6552;1.0000;19;19
1877.2401;690.5961;315.7280;0.6897;1.0000;20;19
1906.9690;603.7596;328.9779;0.7241;1.0000;21;19
1932.3580;516.6371;344.1614;0.7586;1.0000;22;19
1953.4601;429.5864;361.1509;0.7931;1.0000;23;19
1970.3794;342.9573;379.8000;0.8276;1.0000;24;19
1983.2747;257.0880;399.9434;0.8621;1.0000;25;19
1992.3621;172.3015;421.3972;0.8966;1.0000;26;19
1997.9182;88.9018;443.9581;0.9310;1.0000;27;19
2000.2833;7.1701;467.4043;0.9655;1.0000;28;19
1999.8644;-72.6384;491.4944;1.0000;1.0000;29;19
