x;y;z;u;v;column;row
-1715.4901;1027.8484;735.5620;0.4483;0.7368;13;14
-1664.8550;1107.8729;733.8605;0.4828;0.7368;14;14
-1610.4695;1185.5053;733.8637;0.5172;0.7368;15;14
-1552.5549;1260.4360;735.5710;0.5517;0.7368;16;14
-1491.3593;1332.3769;738.9682;0.5862;0.7368;17;14
-1427.1551;1401.0654;744.0282;0.6207;0.7368;18;14
-1360.2352;1466.2680;750.7110;0.6552;0.7368;19;14
-1290.9107;1527.7840;758.9632;0.6897;0.7368;20;14
-1219.5072;1585.4489;768.7189;0.7241;0.7368;21;14
-1146.3622;1639.1387;779.8991;0.7586;0.7368;22;14
-1071.8218;1688.7730;792.4123;0.7931;0.7368;23;14
-996.2378;1734.3192;806.1542;0.8276;0.7368;24;14
-919.9644;1775.7957;821.0081;0.8621;0.7368;25;14
-843.3554;1813.2760;836.8448;0.8966;0.7368;26;14
-766.7611;1846.8923;853.5228;0.9310;0.7368;27;14
-690.5252;1876.8389;870.8882;0.9655;0.7368;28;14
-614.9817;1903.3764;888.7751;1.0000;0.7368;29;14
-1999.8201;-72.6637;809.0867;0.0000;0.7895;0;15
-2000.2338;7.1419;790.0771;0.0345;0.7895;1;15
-1997.8665;88.8717;771.5708;0.0690;0.7895;2;15
-1992.3108;172.2705;753.7599;0.1034;0.7895;3;15
-1983.2257;257.0570;736.8207;0.1379;0.7895;4;15
-1970.3341;342.9270;720.9147;0.1724;0.7895;5;15
-1953.4194;429.5575;706.1879;0.2069;0.7895;6;15
-1932.3225;516.6101;692.7714;0.2414;0.7895;7;15
-1906.9387;603.7347;680.7813;0.2759;0.7895;8;15
-1877.2149;690.5736;670.3186;0.3103;0.7895;9;15
-1843.1464;776.7646;661.4698;0.3448;0.7895;10;15
-1804.7735;861.9452;654.3063;0.3793;0.7895;11;15
-1762.1791;945.7560;648.8853;0.4138;0.7895;12;15
-1715.4851;1027.8444;645.2490;0.4483;0.7895;13;15
-1664.8497;1107.8685;643.4254;0.4828;0.7895;14;15
-1610.4641;1185.5008;643.4281;0.5172;0.7895;15;15
-1552.5496;1260.4314;645.2565;0.5517;0.7895;16;15
-1491.3543;1332.3725;648.8955;0.5862;0.7895;17;15
-1427.1505;1401.0614;654.3163;0.6207;0.7895;18;15
-1360.2313;1466.2645;661.4759;0.6552;0.7895;19;15
-1290.9076;1527.7811;670.3172;0.6897;0.7895;20;15
-1219.5050;1585.4468;680.7696;0.7241;0.7895;21;15
-1146.3610;1639.1373;692.7485;0.7586;0.7895;22;15
-1071.8215;1688.7725;706.1557;0.7931;0.7895;23;15
-996.2382;1734.3194;720.8796;0.8276;0.7895;24;15
-919.9654;1775.7966;736.7949;0.8621;0.7895;25;15
-843.3568;1813.2773;753.7630;0.8966;0.7895;26;15
-766.7624;1846.8938;771.6321;0.9310;0.7895;27;15
-690.5260;1876.8402;790.2369;0.9655;0.7895;28;15
-614.9814;1903.3770;809.3993;1.0000;0.7895;29;15
-1999.8198;-72.6664;729.6960;0.0000;0.8421;0;16
-2000.2353;7.1413;709.4154;0.0345;0.8421;1;16
-1997.8692;88.8725;689.6735;0.0690;0.8421;2;16
-1992.3139;172.2721;670.6745;0.1034;0.8421;3;16
-1983.2288;257.0589;652.6064;0.1379;0.8421;4;16
-1970.3368;342.9289;635.6408;0.1724;0.8421;5;16
-1953.4214;429.5590;619.9334;0.2069;0.8421;6;16
-1932.3236;516.6110;605.6236;0.2414;0.8421;7;16
-1906.9388;603.7349;592.8352;0.2759;0.8421;8;16
-1877.2141;690.5731;581.6758;0.3103;0.8421;9;16
-1843.1445;776.7633;572.2376;0.3448;0.8421;10;16
-1804.7708;861.9432;564.5968;0.3793;0.8421;11;16
-1762.1757;945.7534;558.8142;0.4138;0.8421;12;16
-1715.4812;1027.8413;554.9351;0.4483;0.8421;13;16
-1664.8454;1107.8652;552.9893;0.4828;0.8421;14;16
-1610.4597;1185.4973;552.9915;0.5172;0.8421;15;16
-1552.5453;1260.4281;554.9409;0.5517;0.8421;16;16
-1491.3504;1332.3695;558.8217;0.5862;0.8421;17;16
-1427.1472;1401.0588;564.6031;0.6207;0.8421;18;16
-1360.2287;1466.2626;572.2393;0.6552;0.8421;19;16
-1290.9059;1527.7800;581.6696;0.6897;0.8421;20;16
-1219.5044;1585.4466;592.8185;0.7241;0.8421;21;16
-1146.3614;1639.1381;605.5960;0.7586;0.8421;22;16
-1071.8230;1688.7743;619.8971;0.7931;0.8421;23;16
-996.2407;1734.3222;635.6028;0.8276;0.8421;24;16
-919.9687;1775.8003;652.5794;0.8621;0.8421;25;16
-843.3607;1813.2818;670.6787;0.8966;0.8421;26;16
-766.7666;1846.8987;689.7386;0.9310;0.8421;27;16
-690.5299;1876.8453;709.5827;0.9655;0.8421;28;16
-614.9845;1903.3818;730.0205;1.0000;0.8421;29;16
-1999.8243;-72.6662;650.3023;0.0000;0.8947;0;17
-2000.2415;7.1436;628.7509;0.0345;0.8947;1;17
-1997.8762;88.8761;607.7735;0.0690;0.8947;2;17
-1992.3212;172.2764;587.5867;0.1034;0.8947;3;17
-1983.2358;257.0634;568.3897;0.1379;0.8947;4;17
-1970.3432;342.9333;550.3647;0.1724;0.8947;5;17
-1953.4269;429.5630;533.6766;0.2069;0.8947;6;17
-1932.3280;516.6144;518.4737;0.2414;0.8947;7;17
-1906.9422;603.7376;504.8869;0.2759;0.8947;8;17
-1877.2163;690.5750;493.0309;0.3103;0.8947;9;17
-1843.1457;776.7645;483.0032;0.3448;0.8947;10;17
-1804.7710;861.9438;474.8851;0.3793;0.8947;11;17
-1762.1751;945.7534;468.7409;0.4138;0.8947;12;17
-1715.4801;1027.8409;464.6190;0.4483;0.8947;13;17
-1664.8440;1107.8646;462.5510;0.4828;0.8947;14;17
-1610.4582;1185.4967;462.5524;0.5172;0.8947;15;17
-1552.5439;1260.4277;464.6228;0.5517;0.8947;16;17
-1491.3494;1332.3695;468.7452;0.5862;0.8947;17;17
-1427.1469;1401.0595;474.8871;0.6207;0.8947;18;17
-1360.2293;1466.2641;482.9997;0.6552;0.8947;19;17
-1290.9076;1527.7825;493.0188;0.6897;0.8947;20;17
-1219.5072;1585.4502;504.8641;0.7241;0.8947;21;17
-1146.3655;1639.1431;518.4399;0.7586;0.8947;22;17
-1071.8284;1688.7805;533.6348;0.7931;0.8947;23;17
-996.2473;1734.3298;550.3221;0.8276;0.8947;24;17
-919.9765;1775.8090;568.3597;0.8621;0.8947;25;17
-843.3693;1813.2916;587.5900;0.8966;0.8947;26;17
-766.7758;1846.9094;607.8406;0.9310;0.8947;27;17
-690.5392;1876.8565;628.9237;0.9655;0.8947;28;17
-614.9932;1903.3931;650.6367;1.0000;0.8947;29;17
-1999.8364;-72.6611;570.9037;0.0000;0.9474;0;18
-2000.2548;7.1507;548.0817;0.0345;0.9474;1;18
-1997.8901;88.8844;525.8691;0.0690;0.9474;2;18
-1992.3350;172.2854;504.4947;0.1034;0.9474;3;18
-1983.2492;257.0727;484.1690;0.1379;0.9474;4;18
-1970.3557;342.9423;465.0846;0.1724;0.9474;5;18
-1953.4384;429.5716;447.4160;0.2069;0.9474;6;18
-1932.3383;516.6224;431.3198;0.2414;0.9474;7;18
-1906.9512;603.7449;416.9348;0.2759;0.9474;8;18
-1877.2240;690.5816;404.3821;0.3103;0.9474;9;18
-1843.1523;776.7704;393.7650;0.3448;0.9474;10;18
-1804.7766;861.9491;385.1694;0.3793;0.9474;11;18
-1762.1799;945.7582;378.6636;0.4138;0.9474;12;18
-1715.4843;1027.8455;374.2987;0.4483;0.9474;13;18
-1664.8479;1107.8691;372.1083;0.4828;0.9474;14;18
-1610.4620;1185.5014;372.1090;0.5172;0.9474;15;18
-1552.5480;1260.4327;374.3000;0.5517;0.9474;16;18
-1491.3540;1332.3751;378.6640;0.5862;0.9474;17;18
-1427.1523;1401.0660;385.1661;0.6207;0.9474;18;18
-1360.2357;1466.2717;393.7551;0.6552;0.9474;19;18
-1290.9152;1527.7913;404.3627;0.6897;0.9474;20;18
-1219.5162;1585.4605;416.9042;0.7241;0.9474;21;18
-1146.3759;1639.1549;431.2781;0.7586;0.9474;22;18
-1071.8404;1688.7940;447.3665;0.7931;0.9474;23;18
-996.2609;1734.3449;465.0352;0.8276;0.9474;24;18
-919.9914;1775.8257;484.1335;0.8621;0.9474;25;18
-843.3854;1813.3098;504.4946;0.8966;0.9474;26;18
-766.7928;1846.9289;525.9357;0.9310;0.9474;27;18
-690.5567;1876.8770;548.2575;0.9655;0.9474;28;18
-615.0106;1903.4142;571.2454;1.0000;0.9474;29;18
-1999.8593;-72.6484;491.4980;0.0000;1.0000;0;19
-2000.2787;7.1653;467.4057;0.0345;1.0000;1;19
-1997.9142;88.9002;443.9581;0.0690;1.0000;2;19
-1992.3588;172.3019;421.3961;0.1034;1.0000;3;19
-1983.2722;257.0893;399.9418;0.1379;1.0000;4;19
-1970.3777;342.9588;379.7981;0.1724;1.0000;5;19
-1953.4591;429.5876;361.1490;0.2069;1.0000;6;19
-1932.3576;516.6378;344.1597;0.2414;1.0000;7;19
-1906.9691;603.7597;328.9764;0.2759;1.0000;8;19
-1877.2406;690.5957;315.7270;0.3103;1.0000;9;19
-1843.1677;776.7840;304.5204;0.3448;1.0000;10;19
-1804.7909;861.9621;295.4472;0.3793;1.0000;11;19
-1762.1934;945.7709;288.5797;0.4138;1.0000;12;19
-1715.4972;1027.8581;283.9717;0.4483;1.0000;13;19
-1664.8605;1107.8818;281.6588;0.4828;1.0000;14;19
-1610.4746;1185.5144;281.6585;0.5172;1.0000;15;19
-1552.5609;1260.4463;283.9702;0.5517;1.0000;16;19
-1491.3675;1332.3896;288.5753;0.5862;1.0000;17;19
-1427.1667;1401.0815;295.4375;0.6207;1.0000;18;19
-1360.2513;1466.2886;304.5026;0.6552;1.0000;19;19
-1290.9321;1527.8098;315.6985;0.6897;1.0000;20;19
-1219.5347;1585.4807;328.9359;0.7241;1.0000;21;19
-1146.3962;1639.1770;344.1077;0.7586;1.0000;22;19
-1071.8625;1688.8182;361.0894;0.7931;1.0000;23;19
-996.2848;1734.3711;379.7391;0.8276;1.0000;24;19
-920.0171;1775.8541;399.8979;0.8621;1.0000;25;19
-843.4126;1813.3401;421.3895;0.8966;1.0000;26;19
-766.8213;1846.9610;444.0207;0.9310;1.0000;27;19
-690.5861;1876.9106;467.5810;0.9655;1.0000;28;19
-615.0405;1903.4491;491.8434;1.0000;1.0000;29;19
